#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
776	2.66392	0.40532	13.20579
777	2.66634	-0.05374	2.05705
778	2.66575	-0.06322	2.42936
779	2.66417	-0.06622	2.54888
780	2.66578	-0.06234	2.39448
781	2.66548	-0.05838	2.23925
782	2.66405	-0.05512	2.11267
783	2.66585	-0.06332	2.43299
784	2.66451	-0.07021	2.70646
785	2.66404	-0.06060	2.32768
786	2.66585	-0.07339	2.83086
787	2.76350	-0.15456	5.92440
788	2.66572	-0.05862	2.24841
789	2.66609	-0.04984	1.90497
790	2.66750	-0.07229	2.78571
791	2.66698	-0.05804	2.22469
792	2.66512	-0.06076	2.33305
793	2.66563	-0.06036	2.31668
794	2.66759	-0.05591	2.14072
795	2.66588	-0.05237	2.00365
796	2.66603	-0.06441	2.47592
797	2.66529	-0.05087	1.94569
798	2.66679	-0.06243	2.39704
799	2.66582	-0.07610	2.93852
800	2.66618	-0.07006	2.69850
801	2.70682	-0.11161	4.30080
802	2.72283	-0.12762	4.91748
803	2.66576	-0.06598	2.53782
804	2.66643	-0.06116	2.34743
805	2.66496	0.41343	13.43016
806	2.66696	-0.07266	2.80089
807	2.66661	-0.05767	2.21057
808	2.66454	-0.05286	2.02400
809	2.66564	-0.06494	2.49695
810	2.66588	-0.05694	2.18261
811	2.66594	-0.06798	2.61683
812	2.66448	-0.06195	2.38042
813	2.66655	-0.07134	2.74890
814	2.66460	-0.05933	2.27722
815	2.66661	-0.07963	3.07828
816	2.76565	-0.16861	6.49228
817	2.66346	-0.04629	1.76858
818	2.66536	-0.06833	2.63092
819	2.66618	-0.06274	2.40978
820	2.66563	0.03207	1.18868
821	2.66488	-0.06692	2.57606
822	2.66414	-0.06893	2.65599
823	2.66628	-0.05368	2.05478
824	2.66469	-0.06857	2.64112
825	2.66503	-0.04786	1.82852
826	2.66670	-0.08339	3.22805
827	2.66683	-0.05972	2.29072
828	2.66570	-0.06592	2.53541
829	2.66732	-0.05930	2.27369
830	2.66478	-0.06500	2.50007
831	2.76377	-0.16947	6.53258
832	2.66696	-0.05711	2.18806
833	2.66459	-0.06938	2.67345
834	2.66582	-0.02760	1.04612
835	2.66585	-0.06332	2.43308
836	2.66625	-0.06463	2.48428
837	2.66472	-0.06860	2.64226
838	2.66696	-0.06443	2.47552
839	2.66633	-0.06106	2.34362
840	2.66680	-0.06152	2.36153
841	2.66610	-0.06082	2.33455
842	2.66610	-0.05808	2.22692
843	2.66731	-0.05746	2.20179
844	2.66512	-0.06716	2.58524
845	2.70683	-0.09973	3.82529
846	2.72364	-0.11196	4.28699
847	2.66515	-0.05987	2.29815
848	2.66677	-0.05783	2.21678
849	2.66564	0.40635	13.22765
850	2.66618	-0.06274	2.40983
851	2.66652	-0.05850	2.24311
852	2.66445	-0.07381	2.84924
853	2.66560	-0.06674	2.56787
854	2.66716	-0.06921	2.66400
855	2.66716	-0.07195	2.77260
856	2.66680	-0.06244	2.39742
857	2.66408	-0.07528	2.90784
858	2.66579	-0.06783	2.61098
859	2.66723	-0.06470	2.48600
860	2.71800	-0.11821	4.54704
861	2.66406	-0.05970	2.29245
862	2.66555	-0.07125	2.74652
863	2.66530	-0.04996	1.91013
864	2.66732	-0.05472	2.09448
865	2.66511	-0.05618	2.15336
866	2.66371	-0.07034	2.71212
867	2.66505	-0.07625	2.94545
868	2.66407	-0.05605	2.14921
869	2.66439	-0.07101	2.73807
870	2.66636	-0.06841	2.63322
871	2.66573	-0.06777	2.60867
872	2.66408	-0.06247	2.40103
873	2.66393	-0.07329	2.82920
874	2.72409	-0.12065	4.63408
875	2.66278	-0.04287	1.63613
876	2.66713	-0.07284	2.80767
877	2.66741	-0.07129	2.74587
878	2.66512	-0.06899	2.65756
879	2.66411	-0.07165	2.76360
880	2.66603	-0.06991	2.69273
881	2.66793	-0.07730	2.98390
882	2.66689	-0.06161	2.36496
883	2.66628	-0.06283	2.41342
884	2.66695	-0.06808	2.61968
885	2.66667	-0.06323	2.42872
886	2.66499	-0.06247	2.40019
887	2.66405	-0.06243	2.39971
888	2.66600	-0.07629	2.94573
889	2.76484	-0.16414	6.31150
890	2.66442	-0.06921	2.66676
891	2.66723	-0.07019	2.70268
892	2.66398	0.41716	13.53903
893	2.66536	-0.06100	2.34220
894	2.66570	-0.07324	2.82505
895	2.66729	-0.06933	2.66879
896	2.66481	-0.06320	2.42918
897	2.66728	-0.07940	3.06801
898	2.66621	-0.06643	2.55521
899	2.66668	-0.06598	2.53698
900	2.66429	-0.05993	2.30119
901	2.66600	-0.07171	2.76416
902	2.66735	-0.06756	2.59884
903	2.69250	-0.09638	3.71246
904	2.73596	-0.12428	4.75851
905	2.66697	-0.07360	2.83789
906	2.66756	-0.06046	2.31887
907	2.66778	0.06744	2.46576
908	2.66582	-0.06237	2.39572
909	2.66539	-0.04365	1.66482
910	2.66442	-0.06829	2.63057
911	2.66457	-0.04740	1.81095
912	2.66591	-0.07070	2.72432
913	2.66478	-0.06500	2.50012
914	2.66530	-0.06826	2.62855
915	2.66594	-0.06250	2.40066
916	2.66502	-0.05242	2.00660
917	2.76316	-0.16246	6.24678
918	2.66582	-0.06055	2.32404
919	2.66502	-0.06340	2.43711
920	2.66572	-0.06502	2.50017
921	2.66584	-0.05508	2.10965
922	2.66539	-0.07109	2.74039
923	2.66633	-0.06655	2.55983
924	2.66600	-0.07170	2.76392
925	2.66605	-0.07268	2.80238
926	2.66744	-0.06491	2.49429
927	2.66643	-0.05841	2.23969
928	2.66566	-0.07229	2.78732
929	2.66747	-0.06769	2.60361
930	2.66732	-0.06113	2.34551
931	2.68559	-0.09312	3.59207
932	2.74755	-0.15874	6.13196
933	2.66713	-0.06003	2.30250
934	2.66704	-0.07549	2.91302
935	2.66732	-0.06387	2.45344
936	2.66557	0.40641	13.22965
937	2.66616	-0.06546	2.51692
938	2.66686	-0.06158	2.36386
939	2.66642	-0.07671	2.96200
940	2.66520	-0.07182	2.76943
941	2.66697	-0.06536	2.51233
942	2.66557	-0.06396	2.45838
943	2.66633	-0.06930	2.66825
944	2.66649	-0.06030	2.31357
945	2.73477	-0.14139	5.45197
946	2.69158	-0.09546	3.67691
947	2.66505	-0.06618	2.54658
948	2.66503	-0.07256	2.79899
949	2.66575	-0.06506	2.50148
950	2.66420	-0.06259	2.40568
951	2.66600	-0.05615	2.15155
952	2.66787	-0.06259	2.40253
953	2.66609	-0.06082	2.33451
954	2.66750	-0.07778	3.00350
955	2.66689	-0.05704	2.18553
956	2.66512	-0.06259	2.40492
957	2.66643	-0.06390	2.45539
958	2.66612	-0.07000	2.69620
959	2.76356	-0.16195	6.22489
960	2.66588	-0.05878	2.25457
961	2.66560	-0.06307	2.42357
962	2.66509	-0.05432	2.08069
963	2.66546	-0.06476	2.48998
964	2.66505	-0.06710	2.58270
965	2.66619	0.41861	13.57005
966	2.66682	-0.06246	2.39843
967	2.66542	-0.05740	2.20088
968	2.66576	-0.05316	2.03487
969	2.66399	-0.06512	2.50561
970	2.66540	-0.05829	2.23583
971	2.66646	-0.07399	2.85423
972	2.66475	-0.05765	2.21111
973	2.75065	-0.15178	5.84036
974	2.67784	-0.07073	2.71310
975	2.66454	-0.05743	2.20288
976	2.66497	-0.07251	2.79678
977	2.66551	-0.05474	2.09686
978	2.66512	-0.05710	2.18924
979	2.66613	-0.07275	2.80523
980	2.66631	-0.06195	2.37861
981	2.66494	-0.06058	2.32595
982	2.66438	-0.04904	1.87513
983	2.66594	-0.05975	2.29271
984	2.66564	-0.06219	2.38887
985	2.66665	-0.05405	2.06893
986	2.66563	-0.06768	2.60518
987	2.66546	-0.06659	2.56216
988	2.76368	-0.16390	6.30419
989	2.66618	-0.05450	2.08692
990	2.66558	-0.06030	2.31458
991	2.66503	-0.05701	2.18583
992	2.66674	-0.06879	2.64774
993	2.66676	-0.06606	2.54005
994	2.66558	0.41190	13.38443
995	2.66625	-0.06921	2.66502
996	2.66521	-0.06085	2.33638
997	2.66680	-0.06244	2.39754
998	2.66680	-0.06610	2.54163
999	2.66536	-0.06466	2.48621
1000	2.66665	-0.05954	2.28380
1001	2.66768	-0.05600	2.14437
1002	2.70422	-0.09986	3.83421
1003	2.68099	-0.08395	3.23251
1004	2.66649	-0.06762	2.60203
1005	2.66634	-0.06839	2.63233
1006	2.66680	-0.06884	2.64995
1007	2.66594	-0.06615	2.54454
1008	2.66466	-0.07037	2.71244
1009	2.66706	-0.05447	2.08484
1010	2.66539	-0.06287	2.41554
1011	2.66511	-0.05801	2.22507
1012	2.66606	-0.07177	2.76641
1013	2.66625	-0.06921	2.66498
1014	2.66646	-0.06759	2.60080
1015	2.66673	-0.07701	2.97368
1016	2.66625	-0.06097	2.34042
1017	2.72255	-0.12734	4.90674
1018	2.66732	-0.05564	2.13030
1019	2.66610	-0.07364	2.84045
1020	2.66649	-0.05847	2.24184
1021	2.66603	-0.06076	2.33218
1022	2.66680	-0.07159	2.75854
1023	2.66441	0.41032	13.34495
1024	2.66582	-0.06146	2.35990
1025	2.66610	-0.07089	2.73158
1026	2.66704	-0.05261	2.01236
1027	2.66539	-0.06652	2.55971
1028	2.66609	-0.04526	1.72697
1029	2.66487	-0.06966	2.68430
1030	2.66634	-0.07296	2.81345
1031	2.68849	-0.10151	3.92403
1032	2.73995	-0.14016	5.39136
1033	2.66576	-0.05408	2.07075
1034	2.66444	-0.07564	2.92174
1035	2.66686	-0.05792	2.22019
1036	2.66625	-0.06280	2.41232
1037	2.66618	-0.06091	2.33793
1038	2.66680	-0.06793	2.61388
1039	2.66759	-0.07055	2.71669
1040	2.66698	-0.06262	2.40447
1041	2.66677	-0.07248	2.79364
1042	2.66747	-0.07134	2.74802
1043	2.66753	-0.06226	2.38974
1044	2.66405	-0.06335	2.43574
1045	2.66460	-0.06481	2.49305
1046	2.72413	-0.12618	4.85693
1047	2.70784	-0.09708	3.71842
1048	2.66603	-0.05618	2.15273
1049	2.66683	-0.06338	2.43454
1050	2.66436	-0.06183	2.37563
1051	2.66591	-0.05789	2.21965
1052	2.66539	0.41758	13.54461
1053	2.66689	-0.06344	2.43683
1054	2.66610	-0.05991	2.29875
1055	2.66618	-0.06457	2.48192
1056	2.66392	-0.04950	1.89328
1057	2.66518	-0.06906	2.65993
1058	2.66597	-0.06253	2.40172
1059	2.66558	-0.06122	2.35053
1060	2.66619	-0.06549	2.51824
1061	2.76898	-0.16828	6.47049
1062	2.66300	-0.07053	2.72071
1063	2.66435	-0.05908	2.26754
1064	2.66640	-0.06479	2.49037
1065	2.66716	-0.06555	2.51955
1066	2.66466	-0.06030	2.31530
1067	2.66478	-0.05676	2.17647
1068	2.66710	-0.06457	2.48104
1069	2.66683	-0.05972	2.29086
1070	2.66371	-0.06393	2.45894
1071	2.66573	-0.06777	2.60874
1072	2.66548	-0.07393	2.85291
1073	2.66567	-0.06589	2.53426
1074	2.66677	-0.07247	2.79356
1075	2.66558	-0.06579	2.53067
1076	2.76401	-0.16606	6.39200
1077	2.66609	-0.06539	2.51448
1078	2.66655	-0.05762	2.20847
1079	2.66625	-0.06189	2.37629
1080	2.66624	-0.05822	2.23252
1081	2.66604	0.40687	13.24049
1082	2.66591	-0.05881	2.25562
1083	2.66686	-0.06799	2.61613
1084	2.66576	-0.06048	2.32149
1085	2.66610	-0.06357	2.44259
1086	2.66512	-0.06808	2.62143
1087	2.66560	-0.06033	2.31568
1088	2.66579	-0.05594	2.14333
1089	2.66756	-0.06229	2.39089
1090	2.69352	-0.09373	3.60539
1091	2.73601	-0.14721	5.68651
1092	2.66624	-0.06920	2.66472
1093	2.66573	-0.07692	2.97138
1094	2.66520	-0.05260	2.01344
1095	2.66655	-0.08141	3.14911
1096	2.66651	0.39724	12.96580
1097	2.66414	-0.06344	2.43923
1098	2.66511	-0.04336	1.65400
1099	2.66523	-0.05447	2.08634
1100	2.66582	-0.06512	2.50398
1101	2.66503	-0.05335	2.04265
1102	2.66698	-0.07543	2.91055
1103	2.66533	-0.07104	2.73817
1104	2.66570	-0.05951	2.28347
1105	2.76363	-0.15561	5.96655
1106	2.66947	-0.06694	2.57226
1107	2.66478	-0.07140	2.75325
1108	2.66726	-0.05557	2.12794
1109	2.66711	-0.08288	3.20716
1110	2.66582	-0.07610	2.93847
1111	2.66698	-0.06537	2.51266
1112	2.66652	-0.05667	2.17145
1113	2.66595	-0.06799	2.61713
1114	2.66465	-0.06121	2.35114
1115	2.66679	-0.06426	2.46919
1116	2.66679	-0.05603	2.14601
1117	2.66755	-0.06777	2.60675
1118	2.66584	-0.05691	2.18123
1119	2.66606	-0.05896	2.26141
1120	2.76565	-0.17228	6.64294
1121	2.66519	-0.06540	2.51572
1122	2.66695	-0.06167	2.36722
1123	2.66677	-0.06241	2.39632
1124	2.66753	-0.07141	2.75049
1125	2.66637	0.40928	13.30714
1126	2.66747	-0.07044	2.71217
1127	2.66606	-0.06262	2.40527
1128	2.66551	-0.08129	3.14556
1129	2.66765	-0.06786	2.61033
1130	2.66665	-0.07510	2.89795
1131	2.66414	-0.06252	2.40331
1132	2.66689	-0.07443	2.87088
1133	2.66627	-0.06009	2.30549
1134	2.66451	-0.05466	2.09431
1135	2.76373	-0.16303	6.26866
1136	2.66550	-0.05839	2.23974
1137	2.66680	-0.07342	2.83106
1138	2.66530	-0.06277	2.41181
1139	2.66579	-0.07241	2.79229
1140	2.66533	-0.05639	2.16158
1141	2.66731	-0.06387	2.45330
1142	2.66643	-0.07122	2.74442
1143	2.66521	-0.07274	2.80599
1144	2.66680	-0.07068	2.72240
1145	2.66646	-0.07491	2.89065
1146	2.66732	-0.06570	2.52542
1147	2.66420	-0.06351	2.44185
1148	2.66570	-0.06134	2.35517
1149	2.66591	-0.05423	2.07630
1150	2.72006	-0.11204	4.29601
1151	2.66600	-0.07812	3.01854
1152	2.66582	-0.06146	2.36004
1153	2.66503	-0.05518	2.11412
1154	2.66652	0.43567	14.04396
1155	2.66381	-0.05853	2.24664
1156	2.66673	-0.06695	2.57526
1157	2.66405	-0.05420	2.07669
1158	2.66514	-0.07268	2.80353
1159	2.66398	-0.07335	2.83136
1160	2.66606	-0.06994	2.69401
1161	2.66169	-0.06923	2.67046
1162	2.66433	-0.06271	2.41055
1163	2.66557	-0.05298	2.02775
1164	2.71711	-0.11733	4.51289
1165	2.66609	-0.06539	2.51443
1166	2.66546	-0.06567	2.52605
1167	2.66487	-0.05960	2.28755
1168	2.66741	-0.06488	2.49315
1169	2.66679	-0.06060	2.32542
1170	2.66643	-0.06299	2.41938
1171	2.66600	-0.06073	2.33100
1172	2.66634	-0.07021	2.70451
1173	2.66750	-0.06864	2.64098
1174	2.66609	-0.06448	2.47845
1175	2.66765	-0.05414	2.07165
1176	2.66683	-0.07436	2.86850
1177	2.66512	-0.05893	2.26109
1178	2.73535	-0.12825	4.91924
1179	2.69478	-0.09775	3.76372
1180	2.66643	-0.06847	2.63563
1181	2.66353	-0.07198	2.77744
1182	2.66441	-0.06920	2.66664
1183	2.66591	0.39601	12.93332
1184	2.66548	-0.06478	2.49094
1185	2.66487	-0.05960	2.28764
1186	2.66640	-0.06662	2.56240
1187	2.66619	-0.06915	2.66256
1188	2.66576	-0.07330	2.82734
1189	2.66713	-0.06002	2.30224
1190	2.66732	-0.05564	2.13035
1191	2.66613	-0.06909	2.66041
1192	2.66704	-0.05444	2.08382
1193	2.76322	-0.15612	5.98814
1194	2.66457	-0.06479	2.49199
1195	2.66359	-0.05465	2.09482
1196	2.66554	-0.05752	2.20565
1197	2.66600	-0.06439	2.47498
1198	2.66475	-0.06771	2.60720
1199	2.66552	-0.06116	2.34825
1200	2.66588	-0.07708	2.97741
1201	2.66689	-0.06528	2.50911
1202	2.66677	-0.06973	2.68497
1203	2.66569	-0.06225	2.39103
1204	2.66618	-0.08470	3.28121
1205	2.66633	-0.06014	2.30773
1206	2.71035	-0.10233	3.92350
1207	2.71879	-0.11717	4.50383
1208	2.66637	-0.06018	2.30921
1209	2.66457	-0.05380	2.06080
1210	2.66743	-0.06216	2.38581
1211	2.66628	-0.05826	2.23383
1212	2.66652	0.40730	13.25054
1213	2.66698	-0.06720	2.58483
1214	2.66512	-0.07174	2.76624
1215	2.66643	-0.08220	3.18089
1216	2.66722	-0.07110	2.73876
1217	2.66570	-0.05860	2.24757
1218	2.66719	-0.06192	2.37655
1219	2.66494	-0.07339	2.83191
1220	2.66618	-0.07463	2.87985
1221	2.75181	-0.14653	5.62441
1222	2.67843	-0.06767	2.59181
1223	2.66692	-0.06347	2.43810
1224	2.66778	-0.04878	1.86237
1225	2.66609	-0.07180	2.76755
1226	2.66582	-0.06146	2.35995
1227	2.66524	-0.05173	1.97922
1228	2.66606	-0.06628	2.54941
1229	2.66717	-0.05915	2.26787
1230	2.66573	-0.05405	2.06943
1231	2.66536	-0.06466	2.48643
1232	2.66673	-0.06512	2.50310
1233	2.66567	-0.06588	2.53418
1234	2.66634	-0.06289	2.41583
1235	2.66793	-0.07181	2.76587
1236	2.76737	-0.18314	7.08698
1237	2.66433	-0.06546	2.51871
1238	2.66591	-0.06796	2.61594
1239	2.66625	-0.05365	2.05351
1240	2.66454	-0.06475	2.49072
1241	2.66548	0.42023	13.61857
1242	2.66585	-0.07156	2.75818
1243	2.66503	-0.05335	2.04256
1244	2.66613	-0.06268	2.40763
1245	2.66505	-0.06893	2.65515
1246	2.66423	-0.06079	2.33487
1247	2.66741	-0.06854	2.63733
1248	2.66564	-0.05854	2.24529
1249	2.66591	-0.08076	3.12415
1250	2.66725	-0.05740	2.19952
1251	2.76401	-0.16606	6.39200
1252	2.66716	-0.07378	2.84506
1253	2.66714	-0.06095	2.33851
1254	2.66432	-0.05722	2.19460
1255	2.66487	-0.07424	2.86563
1256	2.66573	0.02831	1.05082
1257	2.66585	-0.06698	2.57722
1258	2.66677	-0.06149	2.36039
1259	2.66444	-0.05917	2.27112
1260	2.66405	-0.05969	2.29194
1261	2.66460	-0.07671	2.96413
1262	2.66610	-0.06174	2.37051
1263	2.66661	-0.06317	2.42631
1264	2.66720	-0.06558	2.52091
1265	2.71117	-0.10864	4.17429
1266	2.71950	-0.11697	4.49434
1267	2.66683	-0.07253	2.79585
1268	2.66679	-0.05328	2.03879
1269	2.66498	-0.05971	2.29190
1270	2.66594	0.05556	2.04147
1271	2.66712	-0.07283	2.80734
1272	2.66619	-0.06000	2.30205
1273	2.66704	-0.07091	2.73147
1274	2.66588	-0.06426	2.47009
1275	2.66545	-0.06750	2.59824
1276	2.66554	-0.04471	1.70607
1277	2.66643	-0.06207	2.38339
1278	2.66497	-0.06244	2.39913
1279	2.66670	-0.04861	1.85687
1280	2.74612	-0.14817	5.70324
1281	2.68469	-0.08491	3.26596
1282	2.66671	-0.06693	2.57429
1283	2.66649	-0.07952	3.07386
1284	2.66542	-0.07845	3.03240
1285	2.66454	0.41020	13.34086
1286	2.66451	-0.06198	2.38151
1287	2.66640	-0.05197	1.98787
1288	2.66542	-0.06747	2.59702
1289	2.66613	-0.05994	2.29977
1290	2.66679	-0.06975	2.68574
1291	2.66713	-0.07283	2.80742
1292	2.66689	-0.06344	2.43689
1293	2.66700	-0.07454	2.87524
1294	2.66527	-0.06731	2.59097
1295	2.72000	-0.12113	4.66077
1296	2.66637	-0.06109	2.34497
1297	2.66658	-0.06131	2.35325
1298	2.66566	-0.05673	2.17444
1299	2.66494	-0.06607	2.54222
1300	2.66615	-0.06637	2.55288
1301	2.66612	-0.07732	2.98675
1302	2.66475	-0.06588	2.53502
1303	2.66653	-0.07864	3.03882
1304	2.66566	-0.06496	2.49797
1305	2.66456	-0.06752	2.59996
1306	2.66612	-0.06633	2.55149
1307	2.66563	-0.06951	2.67731
1308	2.66618	-0.05816	2.23017
1309	2.67743	-0.08771	3.38683
1310	2.66691	-0.05798	2.22218
1311	2.66484	-0.07238	2.79202
1312	2.66488	-0.07607	2.93856
1313	2.66497	-0.07160	2.76072
1314	2.66667	-0.06872	2.64511
1315	2.66632	-0.05738	2.19944
1316	2.66558	-0.07403	2.85676
1317	2.66604	-0.05802	2.22450
1318	2.66661	-0.08421	3.26108
1319	2.66543	-0.07480	2.88724
1320	2.66551	-0.06939	2.67286
1321	2.66667	-0.07603	2.93494
1322	2.66720	-0.05552	2.12588
1323	2.66804	-0.07283	2.80645
1324	2.66462	-0.05934	2.27782
1325	2.66454	-0.07300	2.81669
1326	2.66593	-0.06249	2.40017
1327	2.66539	-0.07659	2.95846
1328	2.66650	-0.06855	2.63853
1329	2.66637	-0.06293	2.41701
1330	2.66674	-0.06970	2.68383
1331	2.66529	-0.06733	2.59178
1332	2.66695	-0.08547	3.31077
1333	2.66748	-0.07227	2.78493
1334	2.66597	-0.07167	2.76269
1335	2.66503	-0.06799	2.61812
1336	2.67652	-0.06758	2.59037
1337	2.66588	-0.05237	2.00380
1338	2.66651	-0.06581	2.53044
1339	2.66439	-0.06461	2.48504
1340	2.66523	-0.06636	2.55345
1341	2.66643	-0.06481	2.49131
1342	2.66617	-0.05540	2.12201
1343	2.66561	-0.08138	3.14926
1344	2.66404	-0.06243	2.39963
1345	2.66611	-0.05535	2.12006
1346	2.66729	-0.05104	1.95076
1347	2.66500	-0.04874	1.86299
1348	2.66637	-0.06567	2.52497
1349	2.66616	-0.06363	2.44486
1350	2.67877	-0.06343	2.42523
1351	2.66255	-0.06643	2.55884
1352	2.66564	-0.07135	2.75022
1353	2.66573	-0.05679	2.17680
1354	2.66535	-0.07380	2.84775
1355	2.66549	-0.06296	2.41904
1356	2.66701	-0.05624	2.15422
1357	2.66641	-0.06662	2.56261
1358	2.66506	-0.06710	2.58295
1359	2.66492	-0.07703	2.97660
1360	2.66578	-0.05501	2.10708
1361	2.66718	-0.07563	2.91826
1362	2.66643	-0.05841	2.23949
1363	2.66683	-0.08077	3.12336
1364	2.66701	-0.07088	2.73040
1365	2.67925	-0.07764	2.98425
1366	2.66432	-0.06545	2.51829
1367	2.66555	-0.07126	2.74684
1368	2.66674	-0.06970	2.68389
1369	2.66484	-0.06323	2.43029
1370	2.66627	-0.03811	1.45024
1371	2.66572	-0.04855	1.85513
1372	2.66461	-0.06574	2.52971
1373	2.66665	-0.06320	2.42771
1374	2.66575	-0.06139	2.35726
1375	2.66615	-0.06911	2.66129
1376	2.66664	-0.06960	2.68011
1377	2.66509	-0.07080	2.72912
1378	2.66513	-0.06444	2.47764
1379	2.67858	-0.07879	3.03073
1380	2.66707	-0.07004	2.69675
1381	2.66402	-0.05325	2.03981
1382	2.66466	-0.07037	2.71255
1383	2.66637	-0.06201	2.38107
1384	2.66618	0.34541	11.46943
1385	2.66702	-0.05717	2.19037
1386	2.66614	-0.06819	2.62465
1387	2.66616	-0.05997	2.30089
1388	2.66583	-0.06696	2.57666
1389	2.66631	-0.06653	2.55898
1390	2.66561	-0.07224	2.78543
1391	2.66575	-0.06780	2.60977
1392	2.66704	-0.06543	2.51498
1393	2.67844	-0.06310	2.41273
1394	2.66460	-0.05933	2.27713
1395	2.66504	-0.07167	2.76346
1396	2.66618	-0.05999	2.30194
1397	2.66478	-0.08238	3.19005
1398	2.66404	-0.06883	2.65232
1399	2.66730	-0.06568	2.52470
1400	2.66723	-0.05921	2.27029
1401	2.66592	-0.05973	2.29169
1402	2.66415	-0.04972	1.90193
1403	2.66594	-0.05700	2.18486
1404	2.66786	-0.07540	2.90828
1405	2.66502	-0.05334	2.04232
1406	2.66386	-0.05767	2.21293
1407	2.67668	-0.08513	3.28482
1408	2.66604	-0.06900	2.65684
1409	2.66528	-0.06092	2.33904
1410	2.66380	-0.06493	2.49853
1411	2.66502	-0.05883	2.25733
1412	2.66667	-0.06506	2.50058
1413	2.66573	-0.06137	2.35661
1414	2.66515	-0.06354	2.44228
1415	2.66573	-0.07144	2.75369
1416	2.66672	-0.04863	1.85750
1417	2.66434	-0.06639	2.55535
1418	2.66486	-0.06233	2.39501
1419	2.66514	-0.05987	2.29804
1420	2.66683	-0.06155	2.36268
1421	2.67519	-0.06351	2.43162
1422	2.66533	-0.06372	2.44924
1423	2.66713	-0.07376	2.84398
1424	2.66484	-0.06048	2.32224
1425	2.66593	-0.06432	2.47221
1426	2.66465	-0.06487	2.49525
1427	2.66536	-0.07015	2.70301
1428	2.66573	-0.06503	2.50038
1429	2.66335	-0.06997	2.69807
1430	2.66607	-0.04981	1.90400
1431	2.66703	-0.05626	2.15494
1432	2.66666	-0.07603	2.93466
1433	2.66575	-0.07604	2.93606
1434	2.66624	-0.05914	2.26825
1435	2.67435	-0.06358	2.43539
1436	2.66651	-0.07496	2.89249
1437	2.66555	-0.05570	2.13414
1438	2.66439	-0.06003	2.30494
1439	2.66686	-0.07714	2.97866
1440	2.66707	-0.05905	2.26424
1441	2.66498	-0.05422	2.07666
1442	2.66733	-0.06297	2.41785
1443	2.66583	-0.06148	2.36048
1444	2.66670	-0.07057	2.71847
1445	2.66689	-0.06162	2.36519
1446	2.66542	-0.06838	2.63312
1447	2.66582	-0.06786	2.61218
1448	2.66554	-0.05844	2.24145
1449	2.66665	-0.06686	2.57184
