#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
1322	2.85828	-0.24660	9.44219
1323	2.85400	-0.25880	9.97204
1324	2.85351	-0.24823	9.52801
1325	2.85296	-0.26141	10.08720
1326	2.85620	-0.25276	9.70857
1327	2.85568	-0.26688	10.30893
1328	2.85700	-0.25905	9.97121
1329	2.85659	-0.25315	9.72350
1330	2.85840	-0.26136	10.06383
1331	2.85516	-0.25720	9.90029
1332	2.85822	-0.27674	10.72012
1333	2.85884	-0.26364	10.15855
1334	2.85687	-0.26258	10.12145
1335	2.85431	-0.25727	9.90637
1336	2.85071	-0.24177	9.26703
1337	2.86778	-0.25427	9.72890
1338	2.85765	-0.25695	9.88004
1339	2.85255	-0.25277	9.72262
1340	2.85452	-0.25565	9.83704
1341	2.85782	-0.25621	9.84808
1342	2.85632	-0.24555	9.40543
1343	2.85508	-0.27086	10.48118
1344	2.85267	-0.25105	9.64990
1345	2.85685	-0.24608	9.42571
1346	2.85856	-0.24231	9.26159
1347	2.85399	-0.23773	9.08663
1348	2.85773	-0.25703	9.88318
1349	2.85652	-0.25399	9.75924
1350	2.85512	-0.23978	9.16828
1351	2.86110	-0.26497	10.20652
1352	2.85561	-0.26132	10.07295
1353	2.85491	-0.24597	9.42808
1354	2.85499	-0.26344	10.16552
1355	2.85588	-0.25335	9.73494
1356	2.85800	-0.24723	9.46971
1357	2.85666	-0.25688	9.88070
1358	2.85445	-0.25650	9.87311
1359	2.85458	-0.26670	10.30555
1360	2.85502	-0.24425	9.35558
1361	2.85827	-0.26673	10.29213
1362	2.85782	-0.24980	9.57811
1363	2.85808	-0.27202	10.51890
1364	2.85753	-0.26141	10.06931
1365	2.86804	-0.26643	10.24087
1366	2.85345	-0.25458	9.79586
1367	2.85445	-0.26016	10.02821
1368	2.85735	-0.26031	10.02328
1369	2.85455	-0.25293	9.72218
1370	2.85687	-0.22872	8.70263
1371	2.85486	-0.23769	9.08184
1372	2.85350	-0.25463	9.79782
1373	2.85825	-0.25480	9.78716
1374	2.85525	-0.25090	9.63367
1375	2.85617	-0.25913	9.97779
1376	2.85781	-0.26077	10.04100
1377	2.85501	-0.26072	10.04956
1378	2.85355	-0.25285	9.72254
1379	2.86621	-0.26643	10.24799
1380	2.85916	-0.26212	10.09314
1381	2.85240	-0.24164	9.25537
1382	2.85301	-0.25872	9.97255
1383	2.85714	-0.25278	9.70614
1384	2.85729	0.15430	5.12355
1385	2.85797	-0.24812	9.50710
1386	2.85609	-0.25814	9.93621
1387	2.85728	-0.25109	9.63447
1388	2.85629	-0.25742	9.90509
1389	2.85629	-0.25650	9.86629
1390	2.85553	-0.26215	10.10838
1391	2.85646	-0.25851	9.95035
1392	2.85816	-0.25655	9.86110
1393	2.85485	-0.23951	9.15773
1394	2.86523	-0.25996	9.97806
1395	2.85446	-0.26109	10.06741
1396	2.85611	-0.24992	9.58941
1397	2.85393	-0.27154	10.51485
1398	2.85291	-0.25771	9.93005
1399	2.85866	-0.25704	9.88013
1400	2.85848	-0.25046	9.60358
1401	2.85651	-0.25032	9.60470
1402	2.85281	-0.23838	9.11804
1403	2.85578	-0.24685	9.46167
1404	2.85990	-0.26744	10.31611
1405	2.85493	-0.24325	9.31382
1406	2.85193	-0.24574	9.42928
1407	2.85066	-0.25912	9.99849
1408	2.86866	-0.27163	10.45909
1409	2.85475	-0.25039	9.61415
1410	2.85112	-0.25225	9.70616
1411	2.85434	-0.24815	9.52146
1412	2.85834	-0.25672	9.86787
1413	2.85517	-0.25081	9.63051
1414	2.85385	-0.25224	9.69541
1415	2.85637	-0.26207	10.10192
1416	2.85776	-0.23967	9.15451
1417	2.85223	-0.25428	9.78776
1418	2.85399	-0.25146	9.66201
1419	2.85519	-0.24992	9.59272
1420	2.85744	-0.25217	9.67903
1421	2.84760	-0.23592	9.03324
1422	2.86689	-0.26528	10.19676
1423	2.85832	-0.26494	10.21604
1424	2.85300	-0.24864	9.54697
1425	2.85620	-0.25459	9.78575
1426	2.85419	-0.25441	9.78565
1427	2.85402	-0.25882	9.97285
1428	2.85482	-0.25412	9.77133
1429	2.85146	-0.25809	9.95178
1430	2.85628	-0.24003	9.17442
1431	2.85762	-0.24685	9.45523
1432	2.85746	-0.26683	10.29976
1433	2.85641	-0.26670	10.29829
1434	2.85631	-0.24920	9.55853
1435	2.85838	-0.24762	9.48448
1436	2.86412	-0.27257	10.51756
1437	2.85563	-0.24578	9.41753
1438	2.85135	-0.24699	9.48376
1439	2.85647	-0.26676	10.30057
1440	2.85916	-0.25114	9.62966
1441	2.85361	-0.24284	9.30158
1442	2.85731	-0.25295	9.71272
1443	2.85527	-0.25091	9.63411
1444	2.85840	-0.26228	10.10264
1445	2.85669	-0.25141	9.65020
1446	2.85323	-0.25619	9.86470
1447	2.85629	-0.25834	9.94402
1448	2.85511	-0.24800	9.51258
1449	2.85619	-0.25641	9.86258
