#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
164	2.54893	0.04628	1.78333
165	2.60243	0.01200	0.45899
166	2.67576	-0.07689	2.95859
167	2.53972	0.06463	2.48178
168	2.55598	0.05204	1.99544
169	2.55599	0.04013	1.54573
170	2.55168	0.04993	1.91922
171	2.52438	0.07266	2.79766
172	2.53297	0.06040	2.32918
173	2.52224	0.08395	3.22134
174	2.53850	0.06586	2.52897
175	2.54708	0.05453	2.09615
176	2.53512	0.07198	2.76098
177	2.54862	0.06306	2.41442
178	2.52561	0.07600	2.92134
179	2.53665	0.07686	2.94078
180	2.70186	0.38935	12.59526
181	2.60114	-0.00044	0.01693
182	2.53505	0.07206	2.76390
183	2.55069	0.04451	1.71522
184	2.54271	0.05982	2.29863
185	2.54026	0.05495	2.11744
186	2.51814	0.09628	3.68276
187	2.51969	0.08101	3.11506
188	2.54797	0.06737	2.57608
189	2.54862	0.06855	2.61917
190	2.52100	0.08153	3.13269
191	2.52040	0.08579	3.29184
192	2.53236	0.06834	2.62784
193	2.54371	0.05516	2.12236
194	2.55292	0.04321	1.66425
195	2.73938	-0.12770	4.88947
196	2.55201	0.05418	2.07898
197	2.55230	0.05663	2.17069
198	2.52806	0.06532	2.51857
199	2.52868	0.06836	2.63226
200	2.54096	0.06066	2.33156
201	2.53604	0.06924	2.65754
202	2.53142	0.06744	2.59513
203	2.54210	0.05769	2.21891
204	2.54117	0.06593	2.52901
205	2.53320	0.07756	2.97088
206	2.52920	0.07699	2.95428
207	2.53748	0.07054	2.70458
208	2.52982	0.08369	3.20230
209	2.59407	0.44955	14.77018
210	2.69293	-0.10504	4.05902
211	2.52346	0.08547	3.27619
212	2.53512	0.07107	2.72682
213	2.54462	0.05425	2.08743
214	2.54525	0.06826	2.61175
215	2.54096	0.05517	2.12494
216	2.52375	0.08793	3.36662
217	2.52408	0.06930	2.67228
218	2.53543	0.06252	2.40659
219	2.54801	0.04629	1.78418
220	2.53051	0.06561	2.52726
221	2.54034	0.05761	2.21759
222	2.53574	0.05855	2.25704
223	2.52069	0.07452	2.87131
224	2.73174	0.35031	11.36613
225	2.57315	0.03853	1.47540
226	2.53513	0.06374	2.45273
227	2.52775	0.07477	2.87316
228	2.53511	0.07199	2.76136
229	2.55415	0.03557	1.37337
230	2.53787	0.06282	2.41565
231	2.54463	0.05698	2.19014
232	2.54034	0.06493	2.49227
233	2.53020	0.07233	2.77907
234	2.52991	0.06164	2.37855
235	2.53727	0.06801	2.61040
236	2.54034	0.04938	1.90661
237	2.53942	0.06220	2.39067
238	2.54186	0.05609	2.15908
239	2.73848	-0.11856	4.52546
240	2.54280	0.06064	2.32936
241	2.52683	0.06655	2.56604
242	2.52100	0.06780	2.61908
243	2.54463	0.05149	1.98331
244	2.54893	0.05451	2.09384
245	2.55844	0.04043	1.55578
246	2.52040	0.08945	3.42752
247	2.53665	0.06954	2.66823
248	2.55016	0.04871	1.87415
249	2.54616	0.07193	2.74725
250	2.52100	0.09160	3.50594
251	2.53697	0.07563	2.89473
252	2.53205	0.07322	2.81062
253	2.62294	0.46735	15.12304
254	2.67305	-0.07144	2.74602
255	2.52867	0.06653	2.56373
256	2.53910	0.06800	2.60832
257	2.54218	0.05852	2.24998
258	2.51272	0.11269	4.29231
259	2.52100	0.08976	3.43808
260	2.53481	0.07595	2.90921
261	2.53511	0.06101	2.34999
262	2.52009	0.07512	2.89453
263	2.53297	0.06956	2.67262
264	2.51917	0.08062	3.10092
265	2.54125	0.06952	2.66264
266	2.51855	0.08672	3.32870
267	2.53880	0.08294	3.16368
268	2.75597	-0.14978	5.74708
269	2.52622	0.06716	2.58954
270	2.54862	0.05940	2.27768
271	2.53512	0.06192	2.38411
272	2.53942	0.07317	2.80084
273	2.53051	0.08208	3.14188
274	2.51058	0.09287	3.56703
275	2.52928	0.07599	2.91687
276	2.54800	0.05727	2.19834
277	2.55201	0.04046	1.56057
278	2.53512	0.05368	2.07372
279	2.53144	0.07109	2.73143
280	2.52591	0.08211	3.14836
281	2.53788	0.05824	2.24352
282	2.59224	0.49988	16.16613
283	2.58290	0.03061	1.17121
284	2.52620	0.07267	2.79627
285	2.53049	0.07570	2.90473
286	2.53051	0.06744	2.59591
287	2.54893	0.07007	2.67549
288	2.52162	0.08000	3.07489
289	2.54494	0.04478	1.72913
290	2.54463	0.04784	1.84518
291	2.54342	0.06277	2.40866
292	2.54678	0.06490	2.48501
293	2.53142	0.06745	2.59518
294	2.54188	0.06797	2.60447
295	2.53665	0.06679	2.56559
296	2.54125	0.05121	1.97540
297	2.67526	-0.07456	2.86697
298	2.53604	0.07655	2.93005
299	2.54095	0.05152	1.98712
300	2.52623	0.07081	2.72661
301	2.51394	0.08218	3.16557
302	2.52438	0.07723	2.96860
303	2.53482	0.07137	2.73860
304	2.51763	0.08490	3.26229
305	2.54340	0.05821	2.23744
306	2.54832	0.05146	1.97957
307	2.55077	0.04627	1.78150
308	2.53819	0.05611	2.16263
309	2.50811	0.09716	3.72954
310	2.52623	0.05983	2.31353
311	2.72124	0.35898	11.65433
312	2.56923	0.03696	1.41826
313	2.52897	0.07539	2.89466
314	2.54618	0.05727	2.19974
315	2.52499	0.08303	3.18375
316	2.54065	0.06188	2.37779
317	2.55353	0.02978	1.15297
318	2.50720	0.08618	3.32305
319	2.52407	0.07571	2.91226
320	2.53482	0.07686	2.94300
321	2.52069	0.07360	2.83715
322	2.55078	0.04443	1.71202
323	2.53419	0.06468	2.48868
324	2.53973	0.05365	2.06873
325	2.57139	0.03205	1.23119
326	2.75590	-0.16069	6.19173
327	2.54893	0.04628	1.78312
328	2.53788	0.06739	2.58687
329	2.51794	0.07361	2.84045
330	2.54371	0.06064	2.32858
331	2.53604	0.06009	2.31449
332	2.52530	0.07173	2.76215
333	2.54556	0.04873	1.87847
334	2.53696	0.06466	2.48527
335	2.54063	0.06098	2.34389
336	2.53666	0.07410	2.83840
337	2.54033	0.06128	2.35557
338	2.54648	0.06245	2.39386
339	2.53511	0.07291	2.79542
340	2.61342	0.47870	15.48119
341	2.69821	-0.09934	3.82246
342	2.52346	0.07815	3.00395
343	2.52469	0.07967	3.05912
344	2.54279	0.06340	2.43261
345	2.50811	0.10082	3.86442
346	2.54586	0.05301	2.03981
347	2.54402	0.05576	2.14489
348	2.54186	0.05883	2.26223
349	2.54802	0.05360	2.06014
350	2.53665	0.06313	2.42831
351	2.53420	0.08297	3.17021
352	2.54279	0.05425	2.08875
353	2.55353	0.06364	2.43175
354	2.54647	0.06063	2.32570
355	2.70518	-0.11089	4.27444
356	2.58432	0.01272	0.48985
357	2.54056	0.07844	2.99494
358	2.53934	0.05862	2.25620
359	2.53412	0.06840	2.62838
360	2.55191	0.05520	2.11723
361	2.52523	0.07913	3.03821
362	2.55099	0.05794	2.22094
363	2.53938	0.06681	2.56368
364	2.53911	0.06799	2.60804
365	2.53665	0.06679	2.56553
366	2.54648	0.04598	1.77378
367	2.52100	0.07787	2.99627
368	2.53051	0.07201	2.76709
369	2.54740	0.53465	17.34732
370	2.76441	-0.15731	6.03387
371	2.54814	0.05347	2.05544
372	2.54034	0.05487	2.11421
373	2.54924	0.05237	2.01311
374	2.54862	0.05300	2.03702
375	2.54002	0.06891	2.64143
376	2.53758	0.06037	2.32371
377	2.52499	0.08303	3.18371
378	2.54733	0.05794	2.22404
379	2.54241	0.05372	2.06914
380	2.51937	0.09048	3.46701
381	2.54272	0.05980	2.29795
382	2.52490	0.08586	3.28872
383	2.54394	0.04944	1.90644
384	2.56581	0.16301	5.97363
385	2.71042	-0.12345	4.77203
386	2.54033	0.06403	2.45850
387	2.54188	0.06614	2.53608
388	2.54432	0.05730	2.20232
389	2.54586	0.06033	2.31476
390	2.53267	0.07535	2.88931
391	2.52652	0.07875	3.02283
392	2.53267	0.06529	2.51300
393	2.54648	0.06154	2.35973
394	2.54156	0.05914	2.27384
395	2.53512	0.06375	2.45284
396	2.52868	0.07385	2.83769
397	2.53665	0.06954	2.66815
398	2.54248	0.05181	1.99708
399	2.65969	-0.05624	2.16030
400	2.63877	-0.04173	1.60671
401	2.54647	0.05515	2.11976
402	2.54096	0.05608	2.15939
403	2.54647	0.05789	2.22272
404	2.50198	0.09140	3.52436
405	2.53359	0.05796	2.23654
406	2.54125	0.05030	1.94088
407	2.51886	0.09556	3.65526
408	2.53512	0.06924	2.65844
409	2.54371	0.06705	2.56836
410	2.51977	0.08276	3.17993
411	2.54556	0.06612	2.53173
412	2.54064	0.05548	2.13706
413	2.52807	0.54118	17.63226
414	2.76564	-0.17043	6.56708
415	2.52636	0.07709	2.96095
416	2.54401	0.05943	2.28275
417	2.53297	0.06132	2.36367
418	2.54126	0.06219	2.38870
419	2.54986	0.05084	1.95499
420	2.52867	0.07477	2.87194
421	2.54279	0.05150	1.98514
422	2.53666	0.06953	2.66777
423	2.53971	0.05550	2.13847
424	2.53973	0.06372	2.44747
425	2.53727	0.06892	2.64458
426	2.51364	0.08705	3.34734
427	2.53666	0.07136	2.73610
428	2.57636	0.02159	0.83116
429	2.58561	0.00777	0.29944
430	2.53788	0.06374	2.44990
431	2.52623	0.08179	3.13591
432	2.51915	0.08612	3.30567
433	2.53420	0.04911	1.90105
434	2.54003	0.06707	2.57267
435	2.54554	0.06614	2.53230
436	2.53144	0.06742	2.59435
437	2.52499	0.07388	2.84272
438	2.54034	0.05578	2.14869
439	2.52530	0.07357	2.83090
440	2.52684	0.06379	2.46237
441	2.53757	0.06313	2.42724
442	2.54402	0.05577	2.14508
443	2.64796	-0.04360	1.67397
444	2.54832	0.04323	1.66810
445	2.50934	0.09502	3.64839
446	2.53359	0.05704	2.20197
447	2.53880	0.06465	2.48317
448	2.53420	0.07565	2.89872
449	2.52960	0.06927	2.66535
450	2.53482	0.06497	2.49898
451	2.50994	0.08069	3.11460
452	2.54341	0.05089	1.96148
453	2.51395	0.07394	2.85710
454	2.54368	0.05062	1.95111
455	2.54091	0.04240	1.64130
456	2.53696	0.54692	17.73480
457	2.73639	-0.12928	4.95887
458	2.55869	0.04201	1.61546
459	2.51794	0.08185	3.14817
460	2.53696	0.06283	2.41666
461	2.54617	0.04447	1.71646
462	2.52284	0.07969	3.06188
463	2.54464	0.05240	2.01772
464	2.53328	0.07016	2.69508
465	2.53144	0.07749	2.97030
466	2.54554	0.05149	1.98282
467	2.52591	0.07021	2.70450
468	2.53328	0.07474	2.86590
469	2.52961	0.07475	2.87033
470	2.52438	0.07083	2.72915
471	2.59107	0.19906	7.13430
472	2.71534	-0.12563	4.85095
473	2.52437	0.08640	3.30924
474	2.54126	0.04937	1.90588
475	2.55261	0.04077	1.57192
476	2.52683	0.06655	2.56606
477	2.53850	0.04207	1.63024
478	2.52069	0.07452	2.87129
479	2.53359	0.07992	3.05807
480	2.54617	0.06185	2.37144
481	2.51026	0.09044	3.47735
482	2.52715	0.07081	2.72544
483	2.52683	0.07478	2.87450
484	2.53739	0.05233	2.02060
485	2.75706	-0.15544	5.97489
486	2.54555	0.05057	1.94798
487	2.55077	0.04261	1.64287
488	2.53757	0.06953	2.66698
489	2.54034	0.05944	2.28643
490	2.55567	0.04686	1.80050
491	2.52991	0.05065	1.96289
492	2.52776	0.07752	2.97547
493	2.54064	0.05639	2.17149
494	2.53297	0.05674	2.19115
495	2.54647	0.03867	1.49591
496	2.54985	0.04993	1.92065
497	2.53390	0.06497	2.50006
498	2.52377	0.07327	2.82127
499	2.60136	-0.00615	0.23706
500	2.71764	0.35160	11.45562
501	2.54616	0.06003	2.30342
502	2.53328	0.07565	2.89983
503	2.52193	0.07327	2.82346
504	2.52346	0.08273	3.17424
505	2.51179	0.09897	3.79099
506	2.53665	0.07045	2.70224
507	2.54034	0.04023	1.55885
508	2.52683	0.07203	2.77174
509	2.53973	0.06921	2.65276
510	2.53236	0.06468	2.49060
511	2.52990	0.07446	2.85918
512	2.53819	0.06159	2.36921
513	2.54556	0.06155	2.36079
514	2.72142	-0.13262	5.12286
515	2.58132	0.02487	0.95422
516	2.49001	0.12350	4.72552
517	2.52806	0.05434	2.10416
518	2.53665	0.06222	2.39397
519	2.53604	0.05459	2.10711
520	2.52622	0.07357	2.82976
521	2.51609	0.08095	3.11700
522	2.51580	0.08856	3.40052
523	2.54891	0.06094	2.33485
524	2.53605	0.07289	2.79374
525	2.52837	0.06684	2.57556
526	2.53757	0.06221	2.39288
527	2.54156	0.05548	2.13613
528	2.59542	-0.00204	0.07867
529	2.70914	0.37109	12.04743
530	2.54485	0.05494	2.11311
531	2.54852	0.06591	2.52084
532	2.54393	0.07141	2.73058
533	2.52581	0.08038	3.08405
534	2.54485	0.05219	2.00965
535	2.54730	0.04974	1.91519
536	2.54700	0.05736	2.20232
537	2.53420	0.06009	2.31638
538	2.53205	0.05492	2.12307
539	2.53758	0.06770	2.59851
540	2.52898	0.08636	3.30206
541	2.55446	0.05265	2.01939
542	2.54893	0.07007	2.67558
543	2.63922	-0.02845	1.08984
544	2.64880	-0.04627	1.77782
545	2.53205	0.06865	2.63977
546	2.55016	0.04231	1.63190
547	2.52776	0.06745	2.59913
548	2.54249	0.05821	2.23836
549	2.53850	0.05214	2.01251
550	2.52929	0.05402	2.09124
551	2.55441	0.06002	2.29554
552	2.53227	0.08399	3.21028
553	2.53993	0.06626	2.54234
554	2.52704	0.05993	2.31654
555	2.53195	0.07241	2.78033
556	2.54422	0.04824	1.86075
557	2.55007	0.05245	2.01551
558	2.72732	0.32270	10.58032
559	2.58303	0.01858	0.71422
560	2.51578	0.09590	3.67191
561	2.54003	0.05792	2.22948
562	2.54217	0.07225	2.76360
563	2.52377	0.07784	2.99213
564	2.54065	0.04815	1.86010
565	2.52621	0.08272	3.17064
566	2.55138	0.04565	1.75791
567	2.54401	0.06126	2.35150
568	2.52070	0.07450	2.87080
569	2.53297	0.06590	2.53557
570	2.54156	0.06372	2.44562
571	2.52714	0.06990	2.69152
572	2.55903	0.02520	0.97519
573	2.64007	-0.01924	0.73398
574	2.54985	0.06000	2.29883
575	2.52775	0.07294	2.80480
576	2.52407	0.08303	3.18482
577	2.53450	0.07535	2.88724
578	2.53605	0.09210	3.50453
579	2.54341	0.05729	2.20296
580	2.52560	0.08699	3.32976
581	2.53942	0.06586	2.52782
582	2.54495	0.05118	1.97130
583	2.55659	0.06149	2.34880
584	2.53818	0.04971	1.92080
585	2.53543	0.06252	2.40659
586	2.54064	0.05731	2.20606
587	2.65514	0.41593	13.54344
588	2.53776	0.06111	2.35147
589	2.53758	0.07410	2.83710
590	2.53542	0.06711	2.57859
591	2.54863	0.05665	2.17434
592	2.52744	0.07966	3.05549
593	2.54618	0.05727	2.19968
594	2.54739	0.04050	1.56497
595	2.52898	0.08544	3.26807
596	2.54209	0.05860	2.25343
597	2.54975	0.04088	1.57794
598	2.55190	0.03781	1.46020
599	2.53901	0.05528	2.13078
600	2.54762	0.06314	2.41856
601	2.54147	0.04917	1.89780
602	2.75254	-0.15641	6.02493
603	2.54645	0.04693	1.80969
604	2.52805	0.06716	2.58783
605	2.55259	0.06000	2.29671
606	2.54860	0.04570	1.76137
607	2.53448	0.06622	2.54632
608	2.52126	0.09133	3.49592
609	2.54863	0.05939	2.27724
610	2.54953	0.04751	1.82936
611	2.52071	0.08914	3.41566
612	2.53390	0.06863	2.63719
613	2.53082	0.06988	2.68701
614	2.54464	0.06247	2.39604
615	2.54217	0.05944	2.28481
616	2.60200	0.49012	15.85055
617	2.70382	-0.10679	4.11184
618	2.53665	0.06771	2.59975
619	2.52867	0.07752	2.97427
620	2.53973	0.06646	2.55010
621	2.54003	0.05884	2.26391
622	2.54279	0.06340	2.43263
623	2.54985	0.06183	2.36757
624	2.52863	0.08031	3.07810
625	2.55382	0.05146	1.97513
626	2.52774	0.07388	2.83963
627	2.53235	0.07018	2.69643
628	2.54739	0.04873	1.87700
629	2.55168	0.05085	1.95370
630	2.54709	0.05909	2.26747
631	2.66629	-0.04454	1.69896
632	2.63768	-0.04705	1.81601
633	2.54924	0.04780	1.84068
634	2.54893	0.03987	1.54017
635	2.53942	0.05853	2.25306
636	2.52898	0.06989	2.68909
637	2.54033	0.06769	2.59537
638	2.54432	0.05821	2.23665
639	2.55168	0.04169	1.60773
640	2.52772	0.08762	3.35010
641	2.53171	0.07356	2.82353
642	2.54647	0.05148	1.98160
643	2.53389	0.07046	2.70565
644	2.54647	0.06521	2.49703
645	2.52896	0.54028	17.60316
646	2.71937	-0.12141	4.67338
647	2.58952	0.00569	0.21912
648	2.53021	0.06042	2.33244
649	2.54401	0.06217	2.38566
650	2.53574	0.05855	2.25698
651	2.53573	0.06223	2.39516
652	2.53605	0.06099	2.34851
653	2.52100	0.09068	3.47207
654	2.51640	0.09070	3.47913
655	2.54188	0.05333	2.05491
656	2.53328	0.06742	2.59229
657	2.54125	0.06769	2.59442
658	2.53573	0.06863	2.63523
659	2.51457	0.08339	3.20975
660	2.56178	0.51387	16.70765
661	2.71702	-0.12730	4.91573
662	2.53021	0.06957	2.67597
663	2.55353	0.05174	1.98608
664	2.51210	0.10141	3.88008
665	2.51825	0.08428	3.23853
666	2.54279	0.06249	2.39845
667	2.52960	0.07659	2.93862
668	2.54340	0.06828	2.61433
669	2.52254	0.07816	3.00527
670	2.51609	0.08919	3.42327
671	2.51272	0.09439	3.62033
672	2.53328	0.07749	2.96800
673	2.52162	0.08915	3.41465
674	2.53052	0.07201	2.76677
675	2.74217	-0.12409	4.73962
676	2.51545	0.09440	3.61692
677	2.53297	0.06956	2.67270
678	2.52959	0.07660	2.93911
679	2.49645	0.10791	4.14327
680	2.54740	0.05238	2.01495
681	2.52652	0.07234	2.78366
682	2.53664	0.06955	2.66879
683	2.52437	0.08731	3.34293
684	2.52162	0.07817	3.00671
685	2.50842	0.08129	3.13908
686	2.53174	0.07262	2.78823
687	2.51824	0.08886	3.40851
688	2.52776	0.07020	2.70206
689	2.71013	0.36094	11.75294
690	2.57604	0.01917	0.73859
691	2.53757	0.05764	2.22098
692	2.53236	0.06834	2.62782
693	2.51395	0.07851	3.02839
694	2.52622	0.07540	2.89814
695	2.52868	0.07477	2.87182
696	2.51028	0.09408	3.61254
697	2.53235	0.07109	2.73062
698	2.51363	0.08981	3.44983
699	2.51395	0.07851	3.02835
700	2.52253	0.07084	2.73169
701	2.52438	0.08821	3.37641
702	2.51702	0.07911	3.04710
703	2.65054	-0.04435	1.70158
704	2.64202	-0.04772	1.83956
705	2.51200	0.10517	4.01835
706	2.53380	0.08063	3.08394
707	2.52182	0.07522	2.89628
708	2.54270	0.05434	2.09221
709	2.53595	0.06383	2.45537
710	2.53564	0.06598	2.53594
711	2.53660	0.07050	2.70426
712	2.53942	0.06677	2.56201
713	2.52622	0.07814	3.00047
714	2.54710	0.06733	2.57526
715	2.53419	0.06742	2.59160
716	2.53236	0.07017	2.69613
717	2.51763	0.07392	2.85244
718	2.62929	0.44727	14.53795
719	2.52704	0.07366	2.83230
720	2.52521	0.06542	2.52533
721	2.53932	0.06870	2.63436
722	2.53809	0.06352	2.44158
723	2.53871	0.06656	2.55490
724	2.52764	0.07488	2.87738
725	2.52710	0.07726	2.96649
726	2.51640	0.07789	3.00235
727	2.54279	0.06523	2.50106
728	2.54280	0.05699	2.19198
729	2.51456	0.08156	3.14179
730	2.54126	0.06401	2.45703
731	2.64730	-0.05667	2.18755
732	2.51018	0.08777	3.37847
733	2.52960	0.07751	2.97288
734	2.52530	0.07814	3.00143
735	2.52867	0.08667	3.31403
736	2.53973	0.06372	2.44745
737	2.53420	0.07290	2.79635
738	2.53205	0.06865	2.63972
739	2.52345	0.07725	2.97019
740	2.51916	0.09252	3.54267
741	2.53113	0.07689	2.94824
742	2.52591	0.06197	2.39476
743	2.51547	0.08066	3.10685
744	2.54678	0.05850	2.24534
745	2.74627	-0.15015	5.78366
746	2.53652	0.06143	2.36451
747	2.54853	0.52620	17.11371
748	2.53686	0.05835	2.24829
749	2.52950	0.06571	2.53187
750	2.53871	0.06839	2.62322
751	2.52336	0.07185	2.76844
752	2.52857	0.08952	3.41919
753	2.52582	0.07214	2.77666
754	2.53357	0.06621	2.54684
755	2.53850	0.05580	2.15075
756	2.52162	0.09098	3.48224
757	2.51917	0.08794	3.37304
758	2.54464	0.04783	1.84486
759	2.61000	-0.01114	0.42848
760	2.64363	-0.03744	1.43660
761	2.54525	0.05179	1.99422
762	2.53420	0.06101	2.35075
763	2.52591	0.06929	2.67008
764	2.53451	0.08541	3.25996
765	2.50658	0.09321	3.58514
766	2.52192	0.08152	3.13130
767	2.51732	0.07880	3.03531
768	2.51511	0.07644	2.94960
769	2.52121	0.08589	3.29454
770	2.54515	0.06104	2.34222
771	2.50095	0.11073	4.23995
772	2.61851	-0.01781	0.68498
773	2.67095	-0.06934	2.66515
774	2.54463	0.05607	2.15599
775	2.51791	0.09286	3.55668
776	2.51760	0.55164	17.97308
777	2.54186	0.07073	2.70743
778	2.53602	0.06651	2.55550
779	2.52006	0.07790	2.99841
780	2.53635	0.06710	2.57719
781	2.53328	0.07382	2.83167
782	2.51885	0.09009	3.45295
783	2.53697	0.06556	2.51914
784	2.52346	0.07083	2.73030
785	2.51884	0.08460	3.24952
786	2.53697	0.05549	2.14057
787	2.75565	-0.14671	5.62352
788	2.53571	0.07140	2.73863
789	2.53940	0.07685	2.93747
790	2.55353	0.04167	1.60577
791	2.54831	0.06063	2.32376
792	2.52960	0.07475	2.87035
793	2.53479	0.07048	2.70530
794	2.55437	0.05731	2.19432
795	2.53718	0.07633	2.92049
796	2.53871	0.06290	2.41787
797	2.53133	0.08310	3.17838
798	2.54636	0.05800	2.22700
799	2.53655	0.05316	2.05291
800	2.54027	0.05585	2.15146
801	2.57280	0.02241	0.86356
802	2.72284	-0.12763	4.91805
803	2.53605	0.06374	2.45157
804	2.54279	0.06248	2.39836
805	2.52806	0.55033	17.87729
806	2.54801	0.04628	1.78404
807	2.54463	0.06430	2.46471
808	2.52377	0.08791	3.36603
809	2.53481	0.06589	2.53361
810	2.53727	0.07166	2.74677
811	2.53787	0.06008	2.31266
812	2.52313	0.07940	3.05092
813	2.54401	0.05119	1.97267
814	2.52437	0.08090	3.10525
815	2.54459	0.04238	1.63826
