#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
794	2.59101	0.02067	0.79127
795	2.58931	0.02420	0.92613
796	2.58946	0.01216	0.46731
797	2.58868	0.02575	0.98481
798	2.59019	0.01417	0.54414
799	2.58922	0.00050	0.01933
800	2.58962	0.00651	0.25058
801	2.60762	-0.01241	0.47810
802	2.74730	-0.15209	5.86053
803	2.58928	0.01050	0.40383
804	2.58994	0.01534	0.58865
805	2.58845	0.48995	15.91565
806	2.59046	0.00384	0.14783
807	2.59012	0.01882	0.72123
808	2.58802	0.02366	0.90600
809	2.58911	0.01159	0.44556
810	2.58939	0.01954	0.74897
811	2.58944	0.00852	0.32786
812	2.58792	0.01460	0.56116
813	2.59005	0.00515	0.19858
814	2.58804	0.01723	0.66137
815	2.59011	-0.00314	0.12129
816	2.69847	-0.10144	3.90585
817	2.65591	-0.03874	1.48029
818	2.58884	0.00820	0.31581
819	2.58970	0.01374	0.52788
820	2.58910	0.10860	4.02576
821	2.58840	0.00955	0.36772
822	2.58758	0.00762	0.29373
823	2.58980	0.02279	0.87240
824	2.58815	0.00798	0.30720
825	2.58854	0.02864	1.09413
826	2.59021	-0.00690	0.26692
827	2.59032	0.01678	0.64370
828	2.58918	0.01061	0.40805
829	2.59082	0.01720	0.65935
830	2.58823	0.01155	0.44440
831	2.76527	-0.17097	6.59036
832	2.59083	0.01902	0.72876
833	2.58804	0.00717	0.27620
834	2.58925	0.04897	1.85627
835	2.58929	0.01324	0.50860
836	2.58976	0.01185	0.45545
837	2.58818	0.00794	0.30601
838	2.59049	0.01204	0.46249
839	2.58983	0.01545	0.59289
840	2.59027	0.01500	0.57573
841	2.58960	0.01567	0.60148
842	2.58962	0.01840	0.70557
843	2.59080	0.01905	0.72997
844	2.58861	0.00934	0.35970
845	2.60823	-0.00113	0.04318
846	2.74758	-0.13590	5.20353
847	2.58866	0.01661	0.63764
848	2.59024	0.01869	0.71645
849	2.58915	0.48284	15.71754
850	2.58968	0.01376	0.52860
851	2.58999	0.01803	0.69134
852	2.58791	0.00272	0.10489
853	2.58909	0.00978	0.37622
854	2.59064	0.00731	0.28145
855	2.59071	0.00450	0.17343
856	2.59030	0.01406	0.53984
857	2.58754	0.00126	0.04881
858	2.58930	0.00865	0.33307
859	2.59071	0.01182	0.45406
860	2.67261	-0.07282	2.80117
861	2.60077	0.00359	0.13783
862	2.58903	0.00526	0.20273
863	2.58882	0.02652	1.01409
864	2.59081	0.02178	0.83381
865	2.58861	0.02033	0.77921
866	2.58710	0.00627	0.24188
867	2.58855	0.00025	0.00974
868	2.58751	0.02051	0.78648
869	2.58785	0.00553	0.21307
870	2.58983	0.00812	0.31266
871	2.58918	0.00877	0.33776
872	2.58751	0.01410	0.54199
873	2.58740	0.00323	0.12478
874	2.63996	-0.03651	1.40250
875	2.63872	-0.01880	0.71767
876	2.59067	0.00362	0.13956
877	2.59089	0.00523	0.20159
878	2.58862	0.00751	0.28909
879	2.58760	0.00486	0.18738
880	2.58953	0.00659	0.25392
881	2.59145	-0.00082	0.03148
882	2.59037	0.01490	0.57204
883	2.58980	0.01365	0.52414
884	2.59046	0.00841	0.32360
885	2.59018	0.01326	0.50946
886	2.58846	0.01407	0.54067
887	2.58751	0.01410	0.54204
888	2.58953	0.00019	0.00715
889	2.75525	-0.15455	5.94258
890	2.59933	-0.00413	0.15899
891	2.59071	0.00633	0.24363
892	2.58745	0.49369	16.02281
893	2.58885	0.01551	0.59561
894	2.58923	0.00323	0.12475
895	2.59080	0.00716	0.27544
896	2.58829	0.01332	0.51195
897	2.59076	-0.00287	0.11107
898	2.58974	0.01004	0.38614
899	2.59018	0.01051	0.40430
900	2.58777	0.01659	0.63710
901	2.58951	0.00479	0.18452
902	2.59083	0.00895	0.34440
903	2.60075	-0.00463	0.17819
904	2.75301	-0.14133	5.41150
905	2.59041	0.00296	0.11427
906	2.59106	0.01604	0.61533
907	2.59133	0.14389	5.26079
908	2.58928	0.01416	0.54395
909	2.58891	0.03283	1.25230
910	2.58789	0.00823	0.31705
911	2.58805	0.02912	1.11262
912	2.58940	0.00581	0.22375
913	2.58827	0.01151	0.44289
914	2.58877	0.00827	0.31845
915	2.58946	0.01399	0.53728
916	2.58848	0.02412	0.92309
917	2.76402	-0.16332	6.27975
918	2.59028	0.01500	0.57568
919	2.58842	0.01319	0.50714
920	2.58916	0.01154	0.44365
921	2.58925	0.02151	0.82401
922	2.58878	0.00552	0.21264
923	2.58976	0.01003	0.38572
924	2.58942	0.00488	0.18801
925	2.58947	0.00390	0.15056
926	2.59094	0.01158	0.44513
927	2.58993	0.01809	0.69360
928	2.58916	0.00422	0.16272
929	2.59098	0.00880	0.33859
930	2.59083	0.01536	0.58935
931	2.59772	-0.00526	0.20280
932	2.76074	-0.17194	6.64155
933	2.59069	0.01641	0.62946
934	2.59054	0.00100	0.03877
935	2.59081	0.01263	0.48528
936	2.58907	0.48292	15.72006
937	2.58968	0.01102	0.42379
938	2.59040	0.01488	0.57107
939	2.58992	-0.00021	0.00794
940	2.58857	0.00480	0.18526
941	2.59039	0.01122	0.43145
942	2.58898	0.01264	0.48580
943	2.58980	0.00724	0.27859
944	2.58987	0.01632	0.62608
945	2.64092	-0.04754	1.83308
946	2.71063	-0.11451	4.41066
947	2.58851	0.01036	0.39852
948	2.58849	0.00397	0.15315
949	2.58924	0.01146	0.44062
950	2.58769	0.01393	0.53537
951	2.58947	0.02038	0.78071
952	2.59138	0.01389	0.53320
953	2.58960	0.01568	0.60172
954	2.59101	-0.00129	0.04984
955	2.59038	0.01947	0.74614
956	2.58863	0.01390	0.53417
957	2.58993	0.01260	0.48426
958	2.58962	0.00650	0.25039
959	2.76537	-0.16376	6.29438
960	2.58941	0.01770	0.67878
961	2.58909	0.01344	0.51628
962	2.58857	0.02219	0.85006
963	2.58895	0.01175	0.45191
964	2.58851	0.00944	0.36340
965	2.58972	0.49508	16.04894
966	2.59028	0.01408	0.54079
967	2.58890	0.01911	0.73292
968	2.58925	0.02334	0.89346
969	2.58747	0.01140	0.43875
970	2.58888	0.01823	0.69919
971	2.58995	0.00251	0.09692
972	2.58823	0.01887	0.72383
973	2.67163	-0.07276	2.79959
974	2.68214	-0.07503	2.87801
975	2.58801	0.01910	0.73245
976	2.58845	0.00401	0.15463
977	2.58900	0.02176	0.83354
978	2.58863	0.01939	0.74341
979	2.58963	0.00375	0.14444
980	2.58981	0.01455	0.55871
981	2.58841	0.01595	0.61224
982	2.58783	0.02751	1.05179
983	2.58944	0.01675	0.64280
984	2.58916	0.01429	0.54873
985	2.59016	0.02243	0.85866
986	2.58909	0.00886	0.34107
987	2.58895	0.00992	0.38170
988	2.76476	-0.16498	6.34589
989	2.59046	0.02122	0.81258
990	2.58907	0.01620	0.62198
991	2.58850	0.01952	0.74833
992	2.59025	0.00770	0.29658
993	2.59027	0.01043	0.40102
994	2.58903	0.48845	15.87168
995	2.58978	0.00726	0.27953
996	2.58867	0.01569	0.60257
997	2.59034	0.01402	0.53832
998	2.59027	0.01043	0.40090
999	2.58888	0.01181	0.45425
1000	2.59011	0.01699	0.65181
1001	2.59123	0.02045	0.78285
1002	2.60586	-0.00150	0.05764
1003	2.67067	-0.07363	2.83504
1004	2.59000	0.00887	0.34129
1005	2.58986	0.00810	0.31166
1006	2.59030	0.00766	0.29475
1007	2.58941	0.01037	0.39907
1008	2.58812	0.00618	0.23811
1009	2.59055	0.02205	0.84395
1010	2.58887	0.01366	0.52500
1011	2.58856	0.01854	0.71127
1012	2.58953	0.00477	0.18374
1013	2.58975	0.00729	0.28066
1014	2.58994	0.00892	0.34338
1015	2.59022	-0.00050	0.01946
1016	2.58971	0.01556	0.59731
1017	2.67902	-0.08381	3.22938
1018	2.60265	0.00903	0.34582
1019	2.58963	0.00284	0.10943
1020	2.58997	0.01805	0.69214
1021	2.58955	0.01572	0.60340
1022	2.59030	0.00491	0.18917
1023	2.58789	0.48685	15.83375
1024	2.58932	0.01504	0.57737
1025	2.58960	0.00561	0.21607
1026	2.59053	0.02389	0.91391
1027	2.58888	0.00999	0.38439
1028	2.58959	0.03125	1.19222
1029	2.58836	0.00685	0.26396
1030	2.58981	0.00357	0.13756
1031	2.59781	-0.01084	0.41904
1032	2.75594	-0.15616	6.00648
1033	2.58928	0.02240	0.85752
1034	2.58792	0.00088	0.03414
1035	2.59036	0.01858	0.71199
1036	2.58975	0.01369	0.52603
1037	2.58965	0.01562	0.59959
1038	2.59034	0.00853	0.32803
1039	2.59110	0.00594	0.22861
1040	2.59049	0.01387	0.53249
1041	2.59024	0.00405	0.15605
1042	2.59097	0.00515	0.19836
1043	2.59106	0.01422	0.54564
1044	2.58754	0.01315	0.50579
1045	2.58807	0.01171	0.45043
1046	2.63354	-0.03559	1.36990
1047	2.72378	-0.11301	4.32879
1048	2.58955	0.02030	0.77771
1049	2.59030	0.01314	0.50472
1050	2.58786	0.01467	0.56369
1051	2.58941	0.01861	0.71359
1052	2.58887	0.49410	16.02661
1053	2.59036	0.01309	0.50267
1054	2.58964	0.01655	0.63517
1055	2.58968	0.01193	0.45855
1056	2.58740	0.02703	1.03383
1057	2.58863	0.00749	0.28859
1058	2.58947	0.01397	0.53672
1059	2.58910	0.01526	0.58594
1060	2.58969	0.01101	0.42328
1061	2.71310	-0.11240	4.32211
1062	2.64423	-0.05177	1.99680
1063	2.58780	0.01747	0.67072
1064	2.58990	0.01172	0.45040
1065	2.59070	0.01091	0.41942
1066	2.58814	0.01621	0.62260
1067	2.58827	0.01975	0.75744
1068	2.59061	0.01192	0.45804
1069	2.59031	0.01680	0.64427
1070	2.58721	0.01257	0.48358
1071	2.58919	0.00877	0.33750
1072	2.58897	0.00257	0.09932
1073	2.58919	0.01059	0.40735
1074	2.59024	0.00405	0.15606
1075	2.58908	0.01071	0.41190
1076	2.76595	-0.16800	6.46650
1077	2.58943	0.01126	0.43315
1078	2.59005	0.01889	0.72402
1079	2.58972	0.01464	0.56227
1080	2.58978	0.01824	0.69945
1081	2.58953	0.48337	15.73016
1082	2.58941	0.01769	0.67863
1083	2.59036	0.00851	0.32735
1084	2.58925	0.01602	0.61488
1085	2.58959	0.01294	0.49710
1086	2.58857	0.00847	0.32614
1087	2.58911	0.01617	0.62048
1088	2.58930	0.02055	0.78757
1089	2.59108	0.01419	0.54482
1090	2.60159	-0.00181	0.06965
1091	2.75327	-0.16447	6.35317
1092	2.58971	0.00732	0.28201
1093	2.58914	-0.00033	0.01290
1094	2.58861	0.02399	0.91815
1095	2.58996	-0.00482	0.18639
1096	2.58993	0.47382	15.46529
1097	2.58752	0.01318	0.50667
1098	2.58848	0.03327	1.26881
1099	2.58868	0.02209	0.84595
1100	2.58929	0.01141	0.43869
1101	2.58854	0.02314	0.88597
1102	2.59046	0.00109	0.04213
1103	2.58881	0.00548	0.21142
1104	2.58922	0.01697	0.65101
1105	2.69447	-0.08645	3.31481
1106	2.66399	-0.06146	2.36159
1107	2.58823	0.00515	0.19845
1108	2.59079	0.02089	0.79986
1109	2.59062	-0.00639	0.24736
1110	2.58929	0.00043	0.01660
1111	2.59048	0.01113	0.42781
1112	2.59002	0.01983	0.75977
1113	2.58944	0.00852	0.32782
1114	2.58815	0.01530	0.58760
1115	2.59017	0.01236	0.47487
1116	2.59027	0.02050	0.78511
1117	2.59096	0.00883	0.33956
1118	2.58923	0.01971	0.75530
1119	2.58954	0.01757	0.67382
1120	2.72341	-0.13003	5.01385
1121	2.63270	-0.03292	1.26628
1122	2.59046	0.01482	0.56869
1123	2.59024	0.01412	0.54214
1124	2.59105	0.00508	0.19560
1125	2.58988	0.48577	15.79412
1126	2.59101	0.00603	0.23216
1127	2.58956	0.01388	0.53315
1128	2.58898	-0.00475	0.18386
1129	2.59116	0.00862	0.33175
1130	2.59018	0.00137	0.05273
1131	2.58761	0.01401	0.53837
1132	2.59041	0.00205	0.07912
1133	2.58974	0.01645	0.63125
1134	2.58800	0.02185	0.83708
1135	2.74905	-0.14835	5.70436
1136	2.60551	0.00159	0.06113
1137	2.59029	0.00309	0.11900
1138	2.58881	0.01372	0.52728
1139	2.58929	0.00409	0.15771
1140	2.58879	0.02014	0.77209
1141	2.59086	0.01259	0.48344
1142	2.58992	0.00528	0.20363
1143	2.58866	0.00380	0.14653
1144	2.59034	0.00578	0.22266
1145	2.58996	0.00159	0.06130
1146	2.59080	0.01082	0.41578
1147	2.58772	0.01298	0.49919
1148	2.58916	0.01520	0.58377
1149	2.58944	0.02224	0.85159
1150	2.68791	-0.07989	3.06328
1151	2.58950	-0.00161	0.06232
1152	2.58929	0.01507	0.57874
1153	2.58851	0.02134	0.81772
1154	2.59000	0.51218	16.51040
1155	2.58728	0.01799	0.69070
1156	2.59026	0.00952	0.36619
1157	2.58752	0.02233	0.85554
1158	2.58858	0.00388	0.14957
1159	2.58743	0.00321	0.12376
1160	2.58954	0.00659	0.25368
1161	2.58512	0.00734	0.28316
1162	2.58782	0.01379	0.53022
1163	2.58903	0.02356	0.90190
1164	2.68542	-0.08563	3.29389
1165	2.58958	0.01112	0.42749
1166	2.58895	0.01083	0.41668
1167	2.58836	0.01692	0.64933
1168	2.59093	0.01160	0.44567
1169	2.59030	0.01589	0.60980
1170	2.58993	0.01351	0.51907
1171	2.58950	0.01578	0.60565
1172	2.58984	0.00628	0.24204
1173	2.59100	0.00787	0.30265
1174	2.58961	0.01200	0.46126
1175	2.59117	0.02234	0.85492
1176	2.59031	0.00215	0.08296
1177	2.58863	0.01756	0.67381
1178	2.64159	-0.03449	1.32285
1179	2.71388	-0.11685	4.49921
1180	2.58988	0.00807	0.31081
1181	2.58696	0.00459	0.17697
1182	2.58785	0.00736	0.28350
1183	2.58940	0.47252	15.43219
1184	2.58897	0.01173	0.45085
1185	2.58836	0.01691	0.64923
1186	2.58988	0.00990	0.38095
1187	2.58970	0.00734	0.28250
1188	2.58923	0.00323	0.12475
1189	2.59066	0.01645	0.63085
1190	2.59084	0.02084	0.79807
1191	2.58960	0.00744	0.28631
1192	2.59054	0.02205	0.84411
1193	2.73740	-0.13030	4.99784
1194	2.61573	-0.01594	0.61332
1195	2.58702	0.02191	0.83991
1196	2.58904	0.01897	0.72755
1197	2.58950	0.01211	0.46554
1198	2.58825	0.00879	0.33848
1199	2.58898	0.01538	0.59061
1200	2.58941	-0.00061	0.02341
1201	2.59040	0.01122	0.43110
1202	2.59025	0.00679	0.26130
1203	2.58920	0.01424	0.54702
1204	2.58965	-0.00816	0.31626
1205	2.58980	0.01639	0.62877
1206	2.61071	-0.00269	0.10314
1207	2.74370	-0.14208	5.46141
1208	2.58991	0.01628	0.62457
1209	2.58801	0.02275	0.87157
1210	2.59095	0.01433	0.54993
1211	2.58976	0.01826	0.70015
1212	2.59000	0.48382	15.74012
1213	2.59049	0.00929	0.35734
1214	2.58861	0.00477	0.18398
1215	2.58992	-0.00570	0.22049
1216	2.59074	0.00538	0.20719
1217	2.58919	0.01791	0.68700
1218	2.59070	0.01458	0.55954
1219	2.58842	0.00313	0.12065
1220	2.58969	0.00186	0.07171
1221	2.67439	-0.06912	2.65306
1222	2.68116	-0.07039	2.69615
1223	2.59042	0.01303	0.50040
1224	2.59132	0.02768	1.05692
1225	2.58959	0.00471	0.18138
1226	2.58930	0.01506	0.57837
1227	2.58873	0.02478	0.94823
1228	2.58953	0.01025	0.39432
1229	2.59069	0.01733	0.66449
1230	2.58924	0.02244	0.85909
1231	2.58885	0.01185	0.45560
1232	2.59022	0.01140	0.43810
1233	2.58916	0.01062	0.40861
1234	2.58984	0.01360	0.52251
1235	2.59147	0.00465	0.17912
1236	2.71171	-0.12748	4.93301
1237	2.64534	-0.04647	1.78801
1238	2.58942	0.00853	0.32839
1239	2.58972	0.02287	0.87554
1240	2.58804	0.01174	0.45176
1241	2.58897	0.49674	16.09808
1242	2.58932	0.00498	0.19178
1243	2.58851	0.02317	0.88716
1244	2.58965	0.01379	0.52981
1245	2.58854	0.00758	0.29195
1246	2.58768	0.01576	0.60532
1247	2.59092	0.00795	0.30574
1248	2.58916	0.01795	0.68841
1249	2.58937	-0.00423	0.16370
1250	2.59079	0.01906	0.73029
1251	2.76904	-0.17109	6.58540
1252	2.58742	0.00595	0.22961
1253	2.59063	0.01556	0.59714
1254	2.58780	0.01930	0.74034
1255	2.58835	0.00228	0.08807
1256	2.58920	0.10484	3.89147
1257	2.58937	0.00950	0.36543
1258	2.59026	0.01502	0.57642
1259	2.58794	0.01733	0.66537
1260	2.58751	0.01684	0.64677
1261	2.58809	-0.00020	0.00790
1262	2.58955	0.01481	0.56848
1263	2.59012	0.01332	0.51161
1264	2.59073	0.01088	0.41827
1265	2.61136	-0.00883	0.33935
1266	2.74464	-0.14211	5.46062
1267	2.59032	0.00397	0.15319
1268	2.59022	0.02329	0.89124
1269	2.58839	0.01689	0.64820
1270	2.58938	0.13211	4.85439
1271	2.59049	0.00380	0.14654
1272	2.58962	0.01657	0.63582
1273	2.59050	0.00563	0.21675
1274	2.58928	0.01234	0.47427
1275	2.58895	0.00900	0.34654
1276	2.58904	0.03179	1.21297
1277	2.58992	0.01444	0.55435
1278	2.58845	0.01407	0.54081
1279	2.59023	0.02786	1.06401
1280	2.66391	-0.06596	2.53891
1281	2.69224	-0.09246	3.55637
1282	2.59021	0.00958	0.36836
1283	2.58999	-0.00302	0.11682
1284	2.58890	-0.00192	0.07441
1285	2.58804	0.48669	15.82865
1286	2.58799	0.01454	0.55879
1287	2.58988	0.02455	0.93892
1288	2.58891	0.00904	0.34815
1289	2.58961	0.01658	0.63620
1290	2.59024	0.00680	0.26186
1291	2.59051	0.00378	0.14585
1292	2.59037	0.01308	0.50224
1293	2.59042	0.00205	0.07897
1294	2.58868	0.00928	0.35708
1295	2.68954	-0.09067	3.48901
1296	2.58813	0.01714	0.65807
1297	2.59009	0.01519	0.58302
1298	2.58913	0.01980	0.75901
1299	2.58842	0.01045	0.40215
1300	2.58965	0.01013	0.38974
1301	2.58965	-0.00085	0.03269
1302	2.58820	0.01067	0.41041
1303	2.59004	-0.00215	0.08307
1304	2.58917	0.01153	0.44319
1305	2.58796	0.00908	0.34964
1306	2.58952	0.01026	0.39464
1307	2.58905	0.00708	0.27252
1308	2.58960	0.01842	0.70623
1309	2.59941	-0.00970	0.37447
1310	2.60118	0.00775	0.29709
1311	2.58803	0.00443	0.17087
1312	2.58818	0.00062	0.02406
1313	2.58822	0.00516	0.19883
1314	2.58988	0.00807	0.31066
1315	2.58958	0.01935	0.74186
1316	2.58885	0.00270	0.10425
1317	2.58929	0.01873	0.71809
1318	2.58979	-0.00739	0.28634
1319	2.58863	0.00200	0.07739
1320	2.58869	0.00743	0.28612
1321	2.58982	0.00082	0.03152
1322	2.59039	0.02129	0.81527
1323	2.58932	0.00589	0.22689
1324	2.58800	0.01728	0.66314
1325	2.58783	0.00372	0.14353
1326	2.58930	0.01414	0.54322
1327	2.58887	-0.00007	0.00263
1328	2.58978	0.00818	0.31470
1329	2.58963	0.01382	0.53074
1330	2.59026	0.00678	0.26092
1331	2.58863	0.00932	0.35891
1332	2.59023	-0.00875	0.33907
1333	2.59073	0.00448	0.17264
1334	2.58940	0.00489	0.18864
1335	2.58830	0.00874	0.33651
1336	2.61032	-0.00138	0.05307
1337	2.58804	0.02547	0.97438
1338	2.58994	0.01076	0.41367
1339	2.58761	0.01217	0.46830
1340	2.58860	0.01027	0.39506
1341	2.58989	0.01172	0.45056
1342	2.58948	0.02128	0.81511
1343	2.58886	-0.00463	0.17923
1344	2.58747	0.01415	0.54372
1345	2.58955	0.02122	0.81267
1346	2.59051	0.02575	0.98423
1347	2.58822	0.02803	1.07144
1348	2.58981	0.01088	0.41850
1349	2.58937	0.01316	0.50575
1350	2.59512	0.02022	0.77308
1351	2.60217	-0.00605	0.23294
1352	2.58890	0.00539	0.20788
1353	2.58885	0.02009	0.77003
1354	2.58871	0.00284	0.10961
1355	2.58897	0.01356	0.52084
1356	2.59028	0.02049	0.78481
1357	2.58966	0.01013	0.38953
1358	2.58847	0.00949	0.36513
1359	2.58835	-0.00046	0.01775
1360	2.58887	0.02190	0.83870
1361	2.59042	0.00113	0.04361
1362	2.58982	0.01820	0.69766
1363	2.59014	-0.00408	0.15791
1364	2.59015	0.00597	0.22991
1365	2.61198	-0.01036	0.39830
1366	2.58774	0.01113	0.42825
1367	2.58845	0.00584	0.22525
1368	2.59001	0.00703	0.27071
1369	2.58833	0.01329	0.51067
1370	2.58960	0.03856	1.46707
1371	2.58893	0.02824	1.07915
1372	2.58797	0.01090	0.41924
1373	2.59012	0.01332	0.51161
1374	2.58894	0.01542	0.59208
1375	2.58935	0.00769	0.29604
1376	2.58998	0.00706	0.27197
1377	2.58847	0.00583	0.22463
1378	2.58821	0.01249	0.48010
1379	2.61119	-0.01140	0.43868
1380	2.59059	0.00645	0.24839
1381	2.58734	0.02342	0.89716
1382	2.58789	0.00640	0.24677
1383	2.58980	0.01456	0.55913
1384	2.58966	0.42193	14.01018
1385	2.59024	0.01961	0.75139
1386	2.58943	0.00852	0.32797
1387	2.58969	0.01650	0.63317
1388	2.58919	0.00968	0.37239
1389	2.58951	0.01027	0.39502
1390	2.58888	0.00450	0.17362
1391	2.58918	0.00878	0.33782
1392	2.59028	0.01134	0.43578
1393	2.60856	0.00678	0.25937
1394	2.59055	0.01473	0.56528
1395	2.58841	0.00497	0.19149
1396	2.58944	0.01675	0.64261
1397	2.58815	-0.00576	0.22295
1398	2.58753	0.00768	0.29604
1399	2.59059	0.01102	0.42365
1400	2.59056	0.01746	0.66961
1401	2.58933	0.01686	0.64696
1402	2.58758	0.02685	1.02691
1403	2.58905	0.01988	0.76207
1404	2.59118	0.00129	0.04957
1405	2.58843	0.02325	0.89008
1406	2.58710	0.01909	0.73246
1407	2.60536	-0.01381	0.53305
1408	2.59343	0.00361	0.13885
1409	2.58859	0.01576	0.60531
1410	2.58698	0.01189	0.45758
1411	2.58843	0.01776	0.68155
1412	2.59015	0.01147	0.44077
1413	2.58893	0.01543	0.59240
1414	2.58842	0.01319	0.50703
1415	2.58920	0.00510	0.19643
1416	2.59011	0.02797	1.06852
1417	2.58740	0.01055	0.40612
1418	2.58815	0.01438	0.55255
1419	2.58858	0.01669	0.64073
1420	2.58998	0.01530	0.58711
1421	2.60962	0.00206	0.07884
1422	2.58682	0.01480	0.56874
1423	2.59042	0.00296	0.11402
1424	2.58799	0.01637	0.62838
1425	2.58930	0.01231	0.47312
1426	2.58814	0.01164	0.44791
1427	2.58850	0.00670	0.25831
1428	2.58887	0.01183	0.45480
1429	2.58681	0.00656	0.25308
1430	2.58936	0.02689	1.02789
1431	2.59014	0.02063	0.79005
1432	2.58997	0.00067	0.02574
1433	2.58916	0.00055	0.02140
1434	2.58942	0.01768	0.67823
1435	2.59384	0.01693	0.64837
1436	2.59859	-0.00704	0.27162
1437	2.58885	0.02100	0.80474
1438	2.58739	0.01697	0.65164
1439	2.58995	-0.00023	0.00886
1440	2.59058	0.01744	0.66879
1441	2.58815	0.02262	0.86629
1442	2.59035	0.01401	0.53794
1443	2.58907	0.01529	0.58707
1444	2.59020	0.00593	0.22830
1445	2.58989	0.01539	0.59065
1446	2.58830	0.00874	0.33664
1447	2.58922	0.00873	0.33612
1448	2.58875	0.01836	0.70411
1449	2.58960	0.01018	0.39174
