#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
375	2.58596	0.02298	0.88066
376	2.58579	0.01216	0.46820
377	2.58475	0.02327	0.89214
378	2.58650	0.01877	0.72046
379	2.58611	0.01002	0.38581
380	2.58421	0.02564	0.98255
381	2.58616	0.01637	0.62899
382	2.58471	0.02606	0.99807
383	2.58620	0.00718	0.27694
384	2.58810	0.14072	5.15683
385	2.75263	-0.16566	6.40371
386	2.58597	0.01839	0.70603
387	2.58614	0.02188	0.83888
388	2.58629	0.01532	0.58900
389	2.58645	0.01974	0.75735
390	2.58539	0.02263	0.86771
391	2.58487	0.02041	0.78330
392	2.58538	0.01258	0.48415
393	2.58652	0.02150	0.82443
394	2.58607	0.01463	0.56254
395	2.58559	0.01328	0.51096
396	2.58507	0.01746	0.67094
397	2.58570	0.02049	0.78621
398	2.58614	0.00815	0.31418
399	2.68273	-0.07929	3.04549
400	2.65990	-0.06286	2.42042
401	2.58649	0.01513	0.58142
402	2.58604	0.01100	0.42356
403	2.58648	0.01788	0.68668
404	2.58294	0.01044	0.40267
405	2.58547	0.00608	0.23452
406	2.58605	0.00550	0.21217
407	2.58428	0.03014	1.15291
408	2.58559	0.01877	0.72085
409	2.58626	0.02451	0.93871
410	2.58433	0.01820	0.69929
411	2.58645	0.02523	0.96613
412	2.58601	0.01011	0.38957
413	2.58502	0.48422	15.77666
414	2.76207	-0.16686	6.42944
415	2.58002	0.02342	0.89976
416	2.58630	0.01714	0.65844
417	2.58540	0.00890	0.34291
418	2.58605	0.01739	0.66803
419	2.58675	0.01395	0.53626
420	2.58508	0.01836	0.70540
421	2.58617	0.00812	0.31311
422	2.58574	0.02045	0.78484
423	2.58592	0.00929	0.35789
424	2.58595	0.01749	0.67192
425	2.58573	0.02046	0.78487
426	2.58390	0.01680	0.64605
427	2.58569	0.02233	0.85615
428	2.61917	-0.02121	0.81655
429	2.64472	-0.05134	1.97973
430	2.58578	0.01583	0.60865
431	2.58488	0.02314	0.88738
432	2.58429	0.02098	0.80540
433	2.58551	-0.00220	0.08526
434	2.58599	0.02112	0.81000
435	2.58639	0.02529	0.96851
436	2.58530	0.01356	0.52192
437	2.58475	0.01412	0.54341
438	2.58602	0.01011	0.38925
439	2.58477	0.01409	0.54235
440	2.58494	0.00569	0.21963
441	2.58577	0.01492	0.57388
442	2.58628	0.01350	0.51932
443	2.68109	-0.07673	2.94614
444	2.58664	0.00491	0.18947
445	2.58351	0.02085	0.80045
446	2.58547	0.00516	0.19920
447	2.58585	0.01759	0.67576
448	2.58550	0.02435	0.93307
449	2.58515	0.01372	0.52780
450	2.58555	0.01424	0.54759
451	2.58355	0.00708	0.27323
452	2.58625	0.00804	0.30993
453	2.58391	0.00398	0.15385
454	2.58623	0.00807	0.31097
455	2.58599	-0.00268	0.10388
456	2.58574	0.49815	16.15327
457	2.74792	-0.14082	5.40136
458	2.59442	0.00628	0.24147
459	2.58421	0.01558	0.59919
460	2.58572	0.01407	0.54105
461	2.58645	0.00418	0.16147
462	2.58459	0.01794	0.68927
463	2.58635	0.01069	0.41160
464	2.58545	0.01799	0.69101
465	2.58528	0.02366	0.90677
466	2.58640	0.01064	0.40968
467	2.58483	0.01129	0.43492
468	2.58542	0.02260	0.86637
469	2.58516	0.01920	0.73706
470	2.58473	0.01048	0.40392
471	2.60571	0.18442	6.60967
472	2.73752	-0.14781	5.70743
473	2.58470	0.02607	0.99849
474	2.58608	0.00456	0.17589
475	2.58697	0.00641	0.24718
476	2.58492	0.00846	0.32622
477	2.58584	-0.00528	0.20448
478	2.58441	0.01079	0.41591
479	2.58545	0.02806	1.07371
480	2.58649	0.02153	0.82558
481	2.58359	0.01711	0.65785
482	2.58495	0.01300	0.50055
483	2.58492	0.01670	0.64177
484	2.58337	0.00635	0.24526
485	2.75891	-0.15729	6.04600
486	2.58641	0.00971	0.37399
487	2.58683	0.00654	0.25231
488	2.58578	0.02132	0.81789
489	2.58598	0.01380	0.53078
490	2.58720	0.01533	0.58895
491	2.58518	-0.00462	0.17893
492	2.58500	0.02028	0.77825
493	2.58601	0.01102	0.42452
494	2.58541	0.00431	0.16637
495	2.58646	-0.00131	0.05084
496	2.58676	0.01302	0.50078
497	2.58548	0.01339	0.51527
498	2.58469	0.01235	0.47547
499	2.60487	-0.00966	0.37228
500	2.73937	0.32988	10.74777
501	2.58643	0.01976	0.75805
502	2.58543	0.02350	0.90085
503	2.58455	0.01066	0.41071
504	2.58466	0.02153	0.82620
505	2.58372	0.02705	1.03602
506	2.58570	0.02141	0.82104
507	2.58599	-0.00542	0.21012
508	2.58492	0.01395	0.53662
509	2.58594	0.02300	0.88154
510	2.58537	0.01167	0.44947
511	2.58514	0.01922	0.73791
512	2.58582	0.01396	0.53709
513	2.58642	0.02068	0.79328
514	2.73183	-0.14303	5.52499
515	2.61111	-0.00492	0.18893
516	2.58199	0.03152	1.20601
517	2.58500	-0.00261	0.10101
518	2.58571	0.01316	0.50621
519	2.58564	0.00499	0.19274
520	2.58487	0.01491	0.57369
521	2.58403	0.01300	0.50072
522	2.58407	0.02028	0.77886
523	2.58665	0.02320	0.88883
524	2.58567	0.02326	0.89164
525	2.58503	0.01018	0.39209
526	2.58577	0.01402	0.53910
527	2.58609	0.01095	0.42149
528	2.61416	-0.02078	0.80142
529	2.72891	0.35132	11.40551
530	2.58628	0.01350	0.51934
531	2.58655	0.02788	1.06640
532	2.58621	0.02913	1.11385
533	2.58477	0.02142	0.82203
534	2.58625	0.01079	0.41531
535	2.58649	0.01054	0.40602
536	2.58646	0.01790	0.68746
537	2.58550	0.00879	0.33876
538	2.58533	0.00164	0.06348
539	2.58577	0.01951	0.74870
540	2.58510	0.03024	1.15630
541	2.58712	0.01999	0.76658
542	2.58667	0.03233	1.23431
543	2.65578	-0.04502	1.72423
544	2.68598	-0.08345	3.20661
545	2.58534	0.01536	0.59063
546	2.58677	0.00569	0.21967
547	2.58500	0.01021	0.39344
548	2.58616	0.01454	0.55920
549	2.58585	0.00479	0.18473
550	2.58513	-0.00182	0.07058
551	2.58709	0.02734	1.04557
552	2.58526	0.03099	1.18467
553	2.58587	0.02032	0.77955
554	2.58484	0.00213	0.08243
555	2.58524	0.01912	0.73414
556	2.58622	0.00624	0.24068
557	2.58671	0.01581	0.60764
558	2.73903	0.31099	10.19634
559	2.60448	-0.00286	0.11010
560	2.58402	0.02766	1.05913
561	2.58598	0.01197	0.46087
562	2.58612	0.02831	1.08277
563	2.58471	0.01690	0.64977
564	2.58602	0.00279	0.10764
565	2.58486	0.02407	0.92274
566	2.58687	0.01017	0.39151
567	2.58627	0.01900	0.72944
568	2.58444	0.01076	0.41473
569	2.58542	0.01344	0.51734
570	2.58607	0.01920	0.73712
571	2.58493	0.01211	0.46619
572	2.58670	-0.00247	0.09577
573	2.68015	-0.05932	2.26328
574	2.58675	0.02310	0.88516
575	2.58500	0.01570	0.60372
576	2.58469	0.02241	0.85959
577	2.58551	0.02434	0.93278
578	2.58567	0.04248	1.61626
579	2.58623	0.01447	0.55622
580	2.58480	0.02779	1.06372
581	2.58594	0.01933	0.74197
582	2.58637	0.00976	0.37587
583	2.58726	0.03083	1.17761
584	2.58583	0.00206	0.07956
585	2.58562	0.01233	0.47478
586	2.58600	0.01195	0.46008
587	2.68499	0.38608	12.57158
588	2.58247	0.01639	0.63085
589	2.58578	0.02590	0.99177
590	2.58559	0.01694	0.65090
591	2.58665	0.01862	0.71486
592	2.58496	0.02215	0.84955
593	2.58650	0.01694	0.65081
594	2.58653	0.00136	0.05245
595	2.58511	0.02932	1.12142
596	2.58603	0.01466	0.56384
597	2.58669	0.00394	0.15204
598	2.58681	0.00291	0.11239
599	2.58582	0.00847	0.32648
600	2.58653	0.02424	0.92845
601	2.58526	0.00538	0.20755
602	2.75687	-0.16075	6.19184
603	2.58645	0.00692	0.26696
604	2.58502	0.01019	0.39273
605	2.58695	0.02565	0.98172
606	2.58662	0.00767	0.29575
607	2.58549	0.01521	0.58471
608	2.58444	0.02816	1.07786
609	2.58667	0.02135	0.81867
610	2.58670	0.01034	0.39806
611	2.58446	0.02539	0.97296
612	2.58549	0.01704	0.65487
613	2.58524	0.01546	0.59456
614	2.58633	0.02077	0.79674
615	2.58612	0.01550	0.59568
616	2.62982	0.46230	14.95097
617	2.71340	-0.11636	4.48058
618	2.58568	0.01868	0.71738
619	2.58506	0.02113	0.81083
620	2.58596	0.02023	0.77605
621	2.58597	0.01290	0.49631
622	2.58619	0.02000	0.76747
623	2.58677	0.02491	0.95383
624	2.58500	0.02393	0.91725
625	2.58705	0.01822	0.69950
626	2.58498	0.01664	0.63948
627	2.58534	0.01719	0.66032
628	2.58657	0.00956	0.36807
629	2.58689	0.01564	0.60092
630	2.58654	0.01965	0.75379
631	2.67415	-0.05240	1.99874
632	2.66890	-0.07826	3.02100
633	2.58670	0.01034	0.39821
634	2.58668	0.00213	0.08216
635	2.58593	0.01203	0.46287
636	2.58509	0.01377	0.53001
637	2.58598	0.02204	0.84514
638	2.58631	0.01622	0.62319
639	2.58687	0.00650	0.25077
640	2.58497	0.03037	1.16112
641	2.58530	0.01998	0.76681
642	2.58646	0.01150	0.44247
643	2.58550	0.01886	0.72406
644	2.58647	0.02521	0.96518
645	2.58504	0.48420	15.77580
646	2.73777	-0.13981	5.38165
647	2.60570	-0.01049	0.40436
648	2.58517	0.00547	0.21097
649	2.58629	0.01990	0.76356
650	2.58564	0.00865	0.33350
651	2.58560	0.01236	0.47558
652	2.58567	0.01137	0.43790
653	2.58447	0.02722	1.04205
654	2.58408	0.02303	0.88320
655	2.58612	0.00909	0.35009
656	2.58543	0.01526	0.58694
657	2.58606	0.02288	0.87690
658	2.58561	0.01875	0.72007
659	2.58398	0.01398	0.53794
660	2.59238	0.48327	15.71279
661	2.74866	-0.15894	6.13743
662	2.58518	0.01460	0.56163
663	2.58703	0.01824	0.70026
664	2.58376	0.02975	1.13822
665	2.58423	0.01829	0.70297
666	2.58619	0.01908	0.73252
667	2.58513	0.02106	0.80795
668	2.58623	0.02545	0.97443
669	2.58458	0.01612	0.61993
670	2.58407	0.02121	0.81402
671	2.58380	0.02331	0.89396
672	2.58543	0.02533	0.97030
673	2.58450	0.02627	1.00618
674	2.58521	0.01732	0.66564
675	2.75695	-0.13887	5.30407
676	2.58241	0.02744	1.05142
677	2.58540	0.01713	0.65811
678	2.58512	0.02107	0.80849
679	2.58250	0.02186	0.83945
680	2.58657	0.01321	0.50808
681	2.58489	0.01398	0.53793
682	2.58568	0.02051	0.78680
683	2.58474	0.02694	1.03171
684	2.58447	0.01531	0.58904
685	2.58347	0.00624	0.24104
686	2.58528	0.01907	0.73242
687	2.58422	0.02288	0.87764
688	2.58501	0.01294	0.49824
689	2.71882	0.35225	11.46986
690	2.62281	-0.02760	1.06355
691	2.58577	0.00943	0.36348
692	2.58534	0.01536	0.59073
693	2.58391	0.00855	0.32979
694	2.58485	0.01676	0.64440
695	2.58508	0.01836	0.70534
696	2.58360	0.02076	0.79706
697	2.58535	0.01810	0.69509
698	2.58385	0.01959	0.75260
699	2.58392	0.00855	0.32968
700	2.58457	0.00881	0.33967
701	2.58474	0.02786	1.06630
702	2.58413	0.01199	0.46183
703	2.66338	-0.05719	2.19429
704	2.67868	-0.08439	3.25297
705	2.58365	0.03352	1.28066
706	2.58540	0.02903	1.11019
707	2.58442	0.01261	0.48574
708	2.58612	0.01091	0.42027
709	2.58559	0.01419	0.54599
710	2.58552	0.01610	0.61866
711	2.58566	0.02144	0.82250
712	2.58592	0.02027	0.77780
713	2.58487	0.01949	0.74826
714	2.58653	0.02790	1.06717
715	2.58548	0.01613	0.62003
716	2.58539	0.01714	0.65859
717	2.58416	0.00738	0.28496
718	2.67850	0.39806	12.93856
719	2.58485	0.01585	0.60930
720	2.58472	0.00592	0.22836
721	2.58586	0.02216	0.84970
722	2.58573	0.01588	0.61049
723	2.58580	0.01948	0.74759
724	2.58488	0.01765	0.67806
725	2.58490	0.01946	0.74719
726	2.58407	0.01022	0.39401
727	2.58620	0.02182	0.83666
728	2.58620	0.01358	0.52234
729	2.58394	0.01218	0.46933
730	2.58606	0.01921	0.73742
731	2.68102	-0.09039	3.48917
732	2.58349	0.01446	0.55665
733	2.58517	0.02193	0.84125
734	2.58479	0.01865	0.71638
735	2.58504	0.03030	1.15874
736	2.58595	0.01750	0.67212
737	2.58552	0.02159	0.82798
738	2.58532	0.01538	0.59140
739	2.58466	0.01603	0.61653
740	2.58431	0.02737	1.04797
741	2.58524	0.02277	0.87327
742	2.58485	0.00304	0.11748
743	2.58400	0.01212	0.46691
744	2.58650	0.01877	0.72048
745	2.75849	-0.16237	6.25436
746	2.58288	0.01507	0.58010
747	2.58656	0.48817	15.87699
748	2.58564	0.00957	0.36880
749	2.58505	0.01016	0.39150
750	2.58582	0.02129	0.81652
751	2.58455	0.01066	0.41061
752	2.58495	0.03313	1.26548
753	2.58476	0.01320	0.50793
754	2.58544	0.01435	0.55181
755	2.58584	0.00845	0.32576
756	2.58452	0.02808	1.07477
757	2.58431	0.02279	0.87432
758	2.58633	0.00613	0.23649
759	2.64141	-0.04254	1.63703
760	2.69760	-0.09141	3.50746
761	2.58641	0.01063	0.40939
762	2.58551	0.00970	0.37371
763	2.58483	0.01038	0.40006
764	2.58555	0.03437	1.31183
765	2.58330	0.01648	0.63385
766	2.58450	0.01894	0.72764
767	2.58416	0.01197	0.46088
768	2.58395	0.00760	0.29325
