#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
1	2.81231	0.00711	0.25210
2	2.95179	0.01313	0.44275
3	2.94151	0.04629	1.54916
4	2.95309	0.02463	0.82730
5	2.95412	0.03734	1.24821
6	2.93043	0.04547	1.52795
7	2.95745	0.02669	0.89441
8	2.96148	0.03547	1.18361
9	2.95510	0.02354	0.79030
10	2.94868	0.03271	1.09725
11	2.94062	0.02887	0.97220
12	2.95155	0.04082	1.36409
13	2.94935	0.03845	1.28687
14	2.93946	0.06298	2.09762
15	2.94596	0.03269	1.09743
16	2.93959	0.04363	1.46255
17	2.95211	0.03203	1.07326
18	2.95214	0.03200	1.07227
19	2.95698	0.03265	1.09213
20	2.94072	0.03792	1.27316
21	2.95123	0.03840	1.28440
22	2.94468	0.03030	1.01850
23	2.95170	0.04616	1.53993
24	2.94773	0.02360	0.79420
25	2.93745	0.06041	2.01503
26	2.94109	0.03939	1.32144
27	2.94274	0.04781	1.59859
28	2.94711	0.03336	1.11936
29	2.93717	0.03599	1.21035
30	2.95201	0.04311	1.43923
31	2.94556	0.02393	0.80592
32	2.94227	0.05193	1.73451
33	2.93450	0.03591	1.20905
34	2.93921	0.05865	1.95652
35	2.94390	0.02743	0.92305
36	2.93386	0.05211	1.74502
37	2.92916	0.05864	1.96249
38	2.93387	0.05668	1.89515
39	2.94973	0.04539	1.51532
40	2.94743	0.03030	1.01744
41	2.94154	0.04901	1.63867
42	2.94351	0.02965	0.99715
43	2.94122	0.05298	1.76953
44	2.94033	0.03008	1.01259
45	2.93584	0.06752	2.24806
46	2.93741	0.04398	1.47510
47	2.94512	0.04084	1.36787
48	2.94070	0.04435	1.48587
49	2.93916	0.03766	1.26498
50	2.94142	0.04546	1.52207
51	2.93555	0.03029	1.02123
52	2.94774	0.06202	2.06072
53	2.93922	0.01655	0.55992
54	2.94236	0.04909	1.64112
55	2.95028	0.02287	0.76921
56	2.94495	0.05291	1.76495
57	2.95218	0.03653	1.22232
58	2.95433	0.01791	0.60248
59	2.95070	0.04168	1.39272
60	2.94548	0.02767	0.93075
61	2.94678	0.03552	1.19114
62	2.95177	0.01498	0.50481
63	2.94648	0.03033	1.01894
64	2.95081	0.00679	0.22953
65	2.95234	0.02356	0.79167
66	2.95375	0.00660	0.22284
67	2.95695	0.01895	0.63670
68	2.96828	0.01036	0.34784
69	2.94843	0.01283	0.43324
70	2.94127	0.03005	1.01133
71	2.94526	0.01691	0.57094
72	2.93704	0.04526	1.51770
73	2.94505	0.01529	0.51646
74	2.94759	0.02373	0.79869
75	2.94912	0.00848	0.28672
76	2.93451	0.04596	1.54217
77	2.92367	0.04491	1.51296
78	2.92698	0.04526	1.52271
79	2.93016	0.04299	1.44603
80	2.94318	0.02723	0.91677
81	2.93693	0.04721	1.58191
82	2.93626	0.01219	0.41332
83	2.94238	0.04175	1.39910
84	2.94326	-0.00031	0.01039
85	2.92513	0.05077	1.70615
86	2.95130	-0.00194	0.06572
87	2.93996	0.02862	0.96418
88	2.93988	0.02412	0.81373
89	2.94563	0.02203	0.74248
90	2.94743	0.01382	0.46680
91	2.94166	0.01502	0.50797
92	2.94450	0.03140	1.05512
93	2.94503	0.00982	0.33239
94	2.94598	0.03724	1.24836
95	2.95361	-0.01065	0.36200
96	2.94402	0.03462	1.16232
97	2.93716	0.00763	0.25903
98	2.94090	0.02768	0.93235
99	2.93578	0.02914	0.98276
100	2.93596	0.02347	0.79299
101	2.93901	0.03414	1.14828
102	2.94330	0.01155	0.39081
103	2.93282	0.03302	1.11324
104	2.93021	-0.00189	0.06471
105	2.92861	0.02349	0.79587
106	2.94177	0.00119	0.04040
107	2.93445	0.03413	1.14961
108	2.94426	0.00601	0.20381
109	2.93584	0.03274	1.10286
110	2.93204	0.02922	0.98665
111	2.94850	0.00269	0.09107
112	2.94740	0.02393	0.80533
113	2.95014	-0.00719	0.24425
114	2.94744	0.03212	1.07786
115	2.94146	-0.00216	0.07362
116	2.93644	0.04587	1.53791
117	2.93572	0.00632	0.21470
118	2.93846	0.02280	0.76991
119	2.93463	0.02479	0.83778
120	2.94841	0.03298	1.10619
121	2.95126	-0.00464	0.15753
122	2.95153	-0.00400	0.13582
123	2.95811	-0.00966	0.32768
124	2.93566	-0.01101	0.37642
125	2.93692	0.02800	0.94447
126	2.94797	-0.00868	0.29520
127	2.94378	0.01931	0.65158
128	2.94705	0.00231	0.07837
129	2.93676	0.03273	1.10231
130	2.94208	0.02924	0.98412
131	2.95286	0.00565	0.19090
132	2.93668	0.02092	0.70727
133	2.94835	-0.00997	0.33927
134	2.94295	0.02563	0.86335
135	2.93163	-0.00331	0.11317
136	2.92991	0.02952	0.99754
137	2.92811	0.01301	0.44245
138	2.94752	0.01373	0.46382
139	2.94759	0.00451	0.15283
140	2.93856	0.02453	0.82779
141	2.95056	0.00704	0.23799
142	2.93823	0.01022	0.34660
143	2.94701	0.01333	0.45027
144	2.95267	-0.01521	0.51780
145	2.94013	0.02570	0.86650
146	2.94612	-0.02238	0.76547
147	2.93652	0.02017	0.68203
148	2.93167	-0.00061	0.02079
149	2.95111	0.01473	0.49656
150	2.95653	-0.00717	0.24313
151	2.94013	0.02204	0.74398
152	2.95184	0.01033	0.34872
153	2.95054	-0.00301	0.10206
154	2.93551	0.02301	0.77765
155	2.95366	-0.01619	0.55126
156	2.93335	0.02883	0.97312
157	2.93511	-0.00222	0.07567
158	2.93417	0.02343	0.79225
159	2.94466	0.00744	0.25208
160	2.94232	0.02260	0.76223
161	2.94427	0.00600	0.20353
162	2.94155	0.00872	0.29564
163	2.93958	0.02625	0.88525
164	2.92963	0.01973	0.66884
165	2.93676	0.01260	0.42725
166	2.93943	-0.00379	0.12924
167	2.94331	0.01063	0.35974
168	2.93201	-0.00278	0.09499
169	2.93900	0.01402	0.47485
170	2.94329	0.00150	0.05088
171	2.94300	0.00727	0.24654
172	2.93900	-0.00519	0.17696
173	2.94986	-0.00050	0.01696
174	2.93549	0.02210	0.74731
175	2.93001	0.02026	0.68688
176	2.94831	-0.00719	0.24445
177	2.93813	-0.01073	0.36662
178	2.93968	0.01425	0.48248
179	2.94549	0.00021	0.00704
180	2.95637	-0.00244	0.08249
181	2.94684	-0.00572	0.19437
182	2.94376	-0.00081	0.02741
183	2.94265	0.00396	0.13449
184	2.94614	0.00688	0.23292
185	2.94925	0.01841	0.62040
186	2.93730	-0.00441	0.15033
187	2.94398	0.01179	0.39885
188	2.95005	-0.00709	0.24092
189	2.94360	0.01766	0.59632
190	2.93930	-0.01099	0.37513
191	2.95375	0.00568	0.19191
192	2.94545	0.00574	0.19457
193	2.95336	-0.00492	0.16670
194	2.94938	0.00272	0.09225
195	2.94229	-0.01123	0.38303
196	2.94702	0.01149	0.38852
197	2.95373	-0.03823	1.31116
198	2.94218	0.01542	0.52134
199	2.93937	-0.00374	0.12727
200	2.94668	0.00817	0.27655
201	2.94946	-0.00742	0.25213
202	2.93350	0.01220	0.41411
203	2.92858	0.00888	0.30235
204	2.93444	0.01126	0.38233
205	2.94452	0.00392	0.13301
206	2.93591	-0.00486	0.16567
207	2.95053	0.00158	0.05347
208	2.95168	-0.02703	0.92414
209	2.93600	0.01427	0.48378
210	2.94993	-0.02254	0.76983
211	2.94255	0.00956	0.32387
212	2.95152	-0.01222	0.41584
213	2.95010	-0.00806	0.27402
214	2.93892	0.00861	0.29198
215	2.95254	-0.00684	0.23234
216	2.94503	0.00158	0.05375
217	2.94546	-0.00983	0.33488
218	2.94625	0.00769	0.26018
219	2.95054	-0.02406	0.82218
220	2.94879	0.00698	0.23613
221	2.94580	-0.01657	0.56579
222	2.93317	0.01620	0.54913
223	2.92615	0.02230	0.75633
224	2.93777	0.00793	0.26923
225	2.91976	0.01861	0.63351
226	2.93093	0.00379	0.12913
227	2.94010	0.01659	0.56095
228	2.94891	-0.01602	0.54632
229	2.94809	-0.00239	0.08114
230	2.93220	-0.00663	0.22677
231	2.94784	-0.00306	0.10376
232	2.94236	-0.00581	0.19799
233	2.94918	-0.00074	0.02495
234	2.94894	-0.00324	0.10989
235	2.93761	-0.00380	0.12968
236	2.93556	0.00465	0.15828
237	2.94280	-0.00533	0.18150
238	2.93990	0.00214	0.07275
239	2.94332	-0.03514	1.20817
240	2.93771	0.00982	0.33324
241	2.93170	-0.00980	0.33526
242	2.95126	-0.00830	0.28214
243	2.93694	0.01517	0.51385
244	2.94699	-0.01410	0.48074
245	2.94081	0.00032	0.01085
246	2.93698	-0.00775	0.26474
247	2.94299	-0.00461	0.15679
248	2.94840	-0.03107	1.06500
249	2.93219	0.01534	0.52060
250	2.93120	0.00352	0.11995
251	2.95547	-0.01343	0.45651
252	2.94951	-0.03217	1.10286
253	2.94475	-0.00271	0.09206
254	2.94522	-0.00318	0.10795
255	2.93448	0.00939	0.31907
256	2.93183	0.00106	0.03621
257	2.95686	-0.03220	1.10112
258	2.94211	-0.00556	0.18948
259	2.93851	-0.02301	0.78933
260	2.95518	-0.01772	0.60310
261	2.95342	-0.02236	0.76280
262	2.95938	-0.00727	0.24639
263	2.93813	-0.00799	0.27258
264	2.92727	0.01661	0.56406
265	2.93140	0.00149	0.05089
266	2.92531	-0.00158	0.05394
267	2.92514	0.00683	0.23306
268	2.92691	-0.00591	0.20249
269	2.92823	0.02388	0.80895
270	2.94645	-0.02912	0.99807
271	2.94097	-0.00259	0.08805
272	2.94857	-0.03765	1.29327
273	2.93933	0.00271	0.09220
274	2.93767	-0.00753	0.25704
275	2.93943	-0.00379	0.12916
276	2.94544	-0.00157	0.05346
277	2.95292	-0.02003	0.68290
278	2.94103	-0.00448	0.15252
279	2.93882	-0.02881	0.99006
280	2.93621	0.01224	0.41502
281	2.94550	-0.02450	0.83886
282	2.93682	-0.00210	0.07144
283	2.93873	-0.01957	0.67030
284	2.95315	-0.00379	0.12859
285	2.94521	-0.01049	0.35760
286	2.95274	-0.00521	0.17667
287	2.94576	-0.00830	0.28249
288	2.94340	-0.01875	0.64113
289	2.94895	-0.00691	0.23500
290	2.93551	-0.00537	0.18323
291	2.93167	0.01952	0.66130
292	2.94774	-0.01852	0.63213
293	2.94990	-0.01976	0.67436
294	2.94657	-0.01094	0.37249
295	2.94658	-0.01095	0.37290
296	2.94392	-0.01744	0.59599
297	2.94198	-0.01275	0.43521
298	2.94311	-0.00564	0.19206
299	2.94546	-0.03271	1.12290
300	2.93846	-0.00374	0.12761
301	2.94255	-0.03070	1.05446
302	2.95052	-0.00391	0.13266
303	2.95306	-0.02017	0.68787
304	2.94470	-0.00174	0.05928
305	2.78590	0.14516	4.95232
306	2.77499	0.02887	1.02956
307	2.88613	0.02571	0.88300
308	2.88081	0.08228	2.77685
309	2.87053	0.08615	2.91372
310	2.86986	0.07767	2.63507
311	2.86743	0.09383	3.16858
312	2.87013	0.09021	3.04734
313	2.87811	0.06759	2.29460
314	2.87798	0.07047	2.38999
315	2.89204	0.06739	2.27708
316	2.87791	0.07603	2.57374
317	2.87787	0.06326	2.15078
318	2.88285	0.06560	2.22491
319	2.87503	0.07890	2.67107
320	2.88597	0.07437	2.51231
321	2.88259	0.06494	2.20324
322	2.88191	0.06928	2.34763
323	2.88580	0.06996	2.36700
324	2.87999	0.05656	1.92609
325	2.88403	0.05252	1.78835
326	2.87917	0.07111	2.41023
327	2.88109	0.07193	2.43570
328	2.88190	0.06288	2.13544
329	2.88629	0.07130	2.41086
330	2.89191	0.07026	2.37196
331	2.88905	0.06031	2.04494
332	2.88888	0.05682	1.92901
333	2.87949	0.06438	2.18702
334	2.88870	0.07621	2.57053
335	2.88878	0.05326	1.81018
336	2.88726	0.07034	2.37816
337	2.88085	0.07950	2.68535
338	2.88217	0.07085	2.39940
339	2.87469	0.08291	2.80322
340	2.88298	0.05631	1.91579
341	2.89031	0.06088	2.06291
342	2.88468	0.07292	2.46538
343	2.88309	0.06261	2.12544
344	2.87458	0.07387	2.50522
345	2.86499	0.09261	3.13121
346	2.87406	0.06889	2.34100
347	2.87721	0.06026	2.05127
348	2.87260	0.08317	2.81379
349	2.87583	0.06438	2.18948
350	2.88292	0.07376	2.49478
351	2.87281	0.07198	2.44415
352	2.87050	0.06879	2.34051
353	2.88297	0.07097	2.40244
354	2.87912	0.06932	2.35119
355	2.87540	0.06390	2.17385
356	2.88321	0.06706	2.27315
357	2.88025	0.06179	2.10033
358	2.88135	0.07167	2.42706
359	2.87308	0.07720	2.61672
360	2.87673	0.07446	2.52299
361	2.87152	0.07327	2.48802
362	2.88432	0.05863	1.99232
363	2.88819	0.04927	1.67736
364	2.87692	0.06970	2.36539
365	2.87753	0.06818	2.31440
366	2.88027	0.06543	2.22135
367	2.87541	0.07212	2.44689
368	2.87473	0.07646	2.59085
369	2.88353	0.05302	1.80563
370	2.88058	0.05872	1.99771
371	2.88829	0.05100	1.73517
372	2.88514	0.05415	1.84227
373	2.88226	0.06161	2.09275
374	2.88691	0.06062	2.05668
375	2.89283	0.04464	1.51966
376	2.88342	0.06594	2.23572
377	2.87655	0.06365	2.16498
378	2.87886	0.05403	1.84222
379	2.87306	0.07630	2.58713
380	2.86879	0.07599	2.58063
381	2.88120	0.06176	2.09843
382	2.87058	0.07146	2.42881
383	2.87540	0.06115	2.08221
384	2.88814	0.05390	1.83218
385	2.87585	0.06619	2.24990
386	2.88350	0.06678	2.26352
387	2.88677	0.05802	1.97012
388	2.87756	0.05349	1.82508
389	2.88540	0.04657	1.58848
390	2.87954	0.06983	2.36749
391	2.88364	0.06663	2.25850
392	2.88391	0.05173	1.76204
393	2.88864	0.04699	1.60078
394	2.88652	0.05003	1.70383
395	2.88090	0.05840	1.98683
396	2.89145	0.06615	2.23656
397	2.88198	0.05183	1.76654
398	2.87514	0.06415	2.18249
399	2.87445	0.05570	1.90078
400	2.87658	0.07278	2.46764
401	2.87999	0.07028	2.38226
402	2.88271	0.05567	1.89472
403	2.88549	0.05106	1.73863
404	2.87836	0.06551	2.22538
405	2.88126	0.04797	1.63770
406	2.88726	0.05020	1.70906
407	2.87783	0.06055	2.06050
408	2.88898	0.04482	1.52783
409	2.87794	0.05769	1.96522
410	2.88099	0.05830	1.98347
411	2.88434	0.06136	2.08303
412	2.88766	0.05621	1.90928
413	2.89028	0.04627	1.57564
414	2.88355	0.05575	1.89666
415	2.89021	0.05275	1.79235
416	2.88801	0.04488	1.53019
417	2.88484	0.04439	1.51543
418	2.89812	0.03843	1.30862
419	2.88484	0.05080	1.73031
420	2.89035	0.05444	1.84859
421	2.88379	0.05367	1.82715
422	2.88750	0.03898	1.33211
423	2.88257	0.04575	1.56219
424	2.89169	0.03754	1.28158
425	2.87653	0.05636	1.92154
426	2.86843	0.07269	2.47153
427	2.86965	0.06141	2.09521
428	2.88323	0.04691	1.60103
429	2.88469	0.05826	1.97965
430	2.88386	0.04537	1.54873
431	2.87361	0.06935	2.35641
432	2.87614	0.06132	2.08764
433	2.88010	0.06011	2.04426
434	2.88554	0.05284	1.79834
435	2.88073	0.05124	1.74780
436	2.87118	0.06812	2.31752
437	2.87678	0.06526	2.21813
438	2.88184	0.05563	1.89370
439	2.88946	0.04526	1.54234
440	2.88300	0.05812	1.97618
441	2.87889	0.05675	1.93305
442	2.88128	0.04703	1.60599
443	2.87622	0.06308	2.14593
444	2.87250	0.05398	1.84450
445	2.88652	0.05918	2.00916
446	2.88103	0.05643	1.92113
447	2.88513	0.05325	1.81223
448	2.88549	0.05564	1.89172
449	2.88984	0.04396	1.49843
450	2.88656	0.03443	1.17879
451	2.89040	0.04066	1.38711
452	2.88057	0.04225	1.44555
453	2.88298	0.05814	1.97679
454	2.86967	0.07146	2.42956
455	2.88698	0.04591	1.56537
456	2.88298	0.04625	1.57902
457	2.88899	0.03292	1.12663
458	2.87374	0.04816	1.64832
459	2.87705	0.06042	2.05682
460	2.88851	0.04987	1.69728
461	2.88397	0.05075	1.72936
462	2.88045	0.05793	1.97148
463	2.88730	0.04376	1.49309
464	2.87217	0.05522	1.88645
465	2.87226	0.06978	2.37173
466	2.87304	0.05161	1.76461
467	2.88852	0.03613	1.23539
468	2.88930	0.03627	1.23973
469	2.88265	0.05756	1.95757
470	2.87663	0.05992	2.04046
471	2.87673	0.05616	1.91486
472	2.88047	0.05059	1.72602
473	2.87609	0.04948	1.69127
474	2.89039	0.02877	0.98548
475	2.87735	0.05371	1.83255
476	2.87962	0.05143	1.75480
477	2.88321	0.04236	1.44794
478	2.88033	0.05713	1.94493
479	2.88021	0.05268	1.79615
480	2.88843	0.03714	1.26941
481	2.87972	0.04859	1.65936
482	2.87358	0.05656	1.93034
483	2.87763	0.05800	1.97579
484	2.87368	0.06928	2.35399
485	2.87664	0.04893	1.67243
486	2.88791	0.04681	1.59495
487	2.87707	0.06314	2.14746
488	2.88306	0.05074	1.72946
489	2.87837	0.04812	1.64419
490	2.88607	0.04591	1.56577
491	2.88852	0.04711	1.60486
492	2.87930	0.04718	1.61227
493	2.88909	0.05112	1.73868
494	2.88394	0.03522	1.20663
495	2.88129	0.04428	1.51348
496	2.87595	0.05053	1.72660
497	2.89339	0.04133	1.40843
498	2.88546	0.05200	1.77040
499	2.88887	0.03852	1.31600
500	2.87972	0.03761	1.28932
501	2.88344	0.05494	1.86976
502	2.87351	0.06853	2.32919
503	2.87272	0.07481	2.53822
504	2.87568	0.04348	1.48950
505	2.88723	0.03926	1.34146
506	2.87928	0.04812	1.64382
507	2.88215	0.04708	1.60734
508	2.88251	0.04489	1.53336
509	2.87664	0.05625	1.91781
510	2.88079	0.05668	1.92948
511	2.86974	0.05857	2.00029
512	2.88017	0.04540	1.55183
513	2.87461	0.04455	1.52622
514	2.88413	0.04509	1.53943
515	2.87717	0.06121	2.08315
516	2.87554	0.04637	1.58697
517	2.89258	0.03391	1.15865
518	2.87731	0.05375	1.83384
519	2.88250	0.04673	1.59514
520	2.88548	0.04192	1.43209
521	2.87957	0.05332	1.81787
522	2.88312	0.04976	1.69676
523	2.87309	0.05797	1.97787
524	2.87870	0.04047	1.38623
525	2.88354	0.04752	1.62122
526	2.88027	0.05902	2.00796
527	2.88883	0.04223	1.44086
528	2.88818	0.03830	1.30871
529	2.88579	0.05534	1.88157
530	2.88238	0.05051	1.72207
531	2.88806	0.03202	1.09654
532	2.88011	0.04363	1.49225
533	2.89008	0.05013	1.70494
534	2.88259	0.03382	1.15978
535	2.88142	0.03408	1.16896
536	2.88626	0.03931	1.34360
537	2.88791	0.02851	0.97743
538	2.87594	0.04963	1.69651
539	2.88799	0.04673	1.59245
540	2.88223	0.04700	1.60446
541	2.88193	0.04547	1.55310
542	2.87792	0.05863	1.99661
543	2.87950	0.05980	2.03442
544	2.88497	0.03786	1.29519
545	2.88344	0.04305	1.47097
546	2.87864	0.03595	1.23343
547	2.87886	0.06318	2.14747
548	2.88077	0.05120	1.74634
549	2.89118	0.03805	1.29881
550	2.88614	0.03028	1.03825
551	2.88128	0.04246	1.45216
552	2.87982	0.05124	1.74802
553	2.88478	0.04261	1.45568
554	2.88300	0.05263	1.79285
555	2.88386	0.04902	1.67155
556	2.88636	0.03829	1.30929
557	2.87548	0.06473	2.20139
558	2.76925	0.07396	2.60115
559	2.87608	0.05589	1.90628
560	2.86809	0.05657	1.93409
561	2.85758	0.08080	2.74971
562	2.86664	0.06167	2.10599
563	2.86936	0.05987	2.04376
564	2.87036	0.06710	2.28434
565	2.86762	0.06710	2.28649
566	2.86986	0.05937	2.02682
567	2.86118	0.05798	1.98621
568	2.87559	0.05822	1.98437
569	2.86947	0.05975	2.03993
570	2.86720	0.05196	1.77997
571	2.86672	0.07166	2.43877
572	2.86683	0.05690	1.94626
573	2.86788	0.05677	1.94119
574	2.87669	0.05162	1.76285
575	2.87511	0.05595	1.90896
576	2.87360	0.04739	1.62238
577	2.87382	0.04809	1.64585
578	2.85780	0.07326	2.49943
579	2.86143	0.06048	2.06978
580	2.85718	0.07480	2.55112
581	2.86469	0.07644	2.59884
582	2.85727	0.08752	2.97192
583	2.87104	0.05452	1.86367
584	2.86719	0.06112	2.08727
585	2.87532	0.06672	2.26774
586	2.87573	0.06173	2.10153
587	2.86458	0.06282	2.14595
588	2.86540	0.07847	2.66556
589	2.86021	0.08092	2.75132
590	2.86795	0.06311	2.15305
591	2.86502	0.06604	2.25316
592	2.85835	0.08369	2.84466
593	2.85909	0.07563	2.57710
594	2.86567	0.07271	2.47436
595	2.86511	0.08151	2.76606
596	2.86909	0.07661	2.60059
597	2.86240	0.06500	2.22046
598	2.87147	0.06417	2.18573
599	2.86818	0.06928	2.35852
600	2.86881	0.05950	2.03196
601	2.86443	0.06663	2.27308
602	2.86565	0.06541	2.23155
603	2.87232	0.05324	1.81995
604	2.86806	0.05842	1.99628
605	2.85912	0.07377	2.51534
606	2.86540	0.07664	2.60514
607	2.86845	0.05895	2.01380
608	2.86284	0.06822	2.32757
609	2.86878	0.07234	2.45972
610	2.87290	0.05450	1.86162
611	2.86034	0.06705	2.29056
612	2.86704	0.07500	2.54913
613	2.86509	0.07329	2.49430
614	2.86783	0.06323	2.15728
615	2.86784	0.06413	2.18726
616	2.85974	0.08230	2.79731
617	2.85721	0.07751	2.64118
618	2.86017	0.06357	2.17434
619	2.87022	0.07182	2.44128
620	2.86966	0.05865	2.00281
621	2.86207	0.05160	1.77098
622	2.86588	0.08074	2.73999
623	2.86340	0.06949	2.36925
624	2.86180	0.07109	2.42399
625	2.86304	0.07077	2.41207
626	2.86894	0.07127	2.42388
627	2.86908	0.06747	2.29745
628	2.86987	0.06851	2.33156
629	2.87510	0.04864	1.66357
630	2.86694	0.06869	2.33988
631	2.86982	0.04751	1.62849
632	2.86549	0.07015	2.38946
633	2.86712	0.08316	2.81858
634	2.85590	0.07333	2.50336
635	2.87060	0.05405	1.84808
636	2.86520	0.07683	2.61162
637	2.85979	0.06852	2.33985
638	2.86171	0.06020	2.06016
639	2.86567	0.06081	2.07789
640	2.86535	0.07577	2.57632
641	2.87296	0.06085	2.07400
642	2.86602	0.05863	2.00470
643	2.85567	0.08363	2.84519
644	2.86903	0.06294	2.14666
645	2.86936	0.06170	2.10511
646	2.85997	0.08573	2.91038
647	2.85746	0.07817	2.66287
648	2.86479	0.07084	2.41319
649	2.86424	0.06408	2.18822
650	2.86120	0.07627	2.59631
651	2.87632	0.06023	2.05095
652	2.87318	0.05513	1.88273
653	2.86671	0.06526	2.22579
654	2.86689	0.07148	2.43280
655	2.86851	0.05431	1.85827
656	2.87281	0.04726	1.61862
657	2.85768	0.08436	2.86747
658	2.87093	0.06105	2.08212
659	2.86353	0.06204	2.12046
660	2.86786	0.06503	2.21715
661	2.86124	0.06525	2.22955
662	2.85692	0.06865	2.34640
663	2.87012	0.06734	2.29257
664	2.86352	0.08126	2.75955
665	2.86075	0.07763	2.64198
666	2.86881	0.05767	1.97058
667	2.87128	0.07259	2.46572
668	2.86377	0.06455	2.20427
669	2.86818	0.06379	2.17571
670	2.87444	0.06943	2.35838
671	2.86851	0.06987	2.37781
672	2.86892	0.05665	1.93624
673	2.86778	0.06328	2.15878
674	2.87463	0.06284	2.13914
675	2.87134	0.05789	1.97636
676	2.86590	0.05235	1.79378
677	2.86284	0.07829	2.66187
678	2.86650	0.06547	2.23298
679	2.86806	0.05567	1.90417
680	2.86722	0.07482	2.54314
681	2.86618	0.06030	2.06051
682	2.85844	0.07170	2.44709
683	2.85655	0.07909	2.69397
684	2.85214	0.10546	3.56574
685	2.85756	0.06617	2.26329
686	2.85940	0.06617	2.26174
687	2.86766	0.06339	2.16284
688	2.86558	0.06822	2.32529
689	2.87085	0.06295	2.14567
690	2.85788	0.06128	2.09918
691	2.86703	0.06586	2.24565
692	2.86107	0.06999	2.38793
693	2.85879	0.05946	2.03739
694	2.86422	0.07782	2.64505
695	2.85519	0.07129	2.43597
696	2.85751	0.06074	2.08126
697	2.87752	0.04347	1.48815
698	2.86924	0.06090	2.07841
699	2.86602	0.05497	1.88199
700	2.87167	0.04566	1.56518
701	2.85788	0.08233	2.80017
702	2.85379	0.07726	2.63607
703	2.85727	0.05549	1.90498
704	2.87708	0.03476	1.19367
705	2.86825	0.05457	1.86719
706	2.86752	0.05805	1.98432
707	2.87050	0.04867	1.66711
708	2.86034	0.08445	2.86767
709	2.86373	0.05910	2.02192
710	2.86889	0.05211	1.78381
711	2.87432	0.06040	2.05799
712	2.86450	0.06564	2.24011
713	2.86678	0.05970	2.04004
714	2.86800	0.05300	1.81429
715	2.87314	0.05426	1.85359
716	2.85497	0.07884	2.68725
717	2.86931	0.04619	1.58425
718	2.85684	0.06049	2.07338
719	2.85422	0.06220	2.13263
720	2.86951	0.06247	2.13051
721	2.87203	0.04896	1.67619
722	2.86753	0.06902	2.35047
723	2.87597	0.04410	1.51037
724	2.86571	0.05345	1.83106
725	2.87177	0.06844	2.32764
726	2.86352	0.06388	2.18219
727	2.87206	0.04893	1.67515
728	2.87654	0.05543	1.89068
729	2.87852	0.05895	2.00668
730	2.87317	0.05880	2.00551
731	2.87398	0.04427	1.51701
732	2.87823	0.05740	1.95526
733	2.87086	0.05745	1.96188
734	2.87290	0.04260	1.46112
735	2.86089	0.07016	2.39383
736	2.86504	0.05870	2.00769
737	2.86170	0.06021	2.06048
738	2.86670	0.04514	1.55012
739	2.86753	0.05804	1.98386
740	2.86906	0.05284	1.80851
741	2.86011	0.05356	1.83825
742	2.87304	0.05253	1.79551
743	2.86184	0.06464	2.20887
744	2.87029	0.04247	1.45809
745	2.86381	0.05443	1.86525
746	2.87685	0.05330	1.81886
747	2.86017	0.06540	2.23543
748	2.86399	0.05334	1.82844
749	2.86971	0.06318	2.15411
750	2.87095	0.04547	1.55895
751	2.86335	0.05489	1.88106
752	2.86230	0.07151	2.43734
753	2.86114	0.05893	2.01818
754	2.86552	0.06828	2.32732
755	2.87076	0.04016	1.37978
756	2.86766	0.06523	2.22416
757	2.86605	0.05402	1.85009
758	2.85787	0.05581	1.91528
759	2.86278	0.06919	2.35998
760	2.71930	0.12482	4.38874
761	2.76386	0.03359	1.20072
762	2.76051	-0.00058	0.02102
763	2.76472	0.01443	0.51906
764	2.76284	0.00258	0.09320
765	2.76276	0.00998	0.35995
766	2.75985	0.00557	0.20144
767	2.76295	0.02078	0.74642
768	2.76258	0.01474	0.53061
769	2.76122	0.01152	0.41551
770	2.76058	0.02131	0.76617
771	2.75990	0.00735	0.26563
772	2.75329	0.02495	0.89795
773	2.75933	0.00792	0.28612
774	2.76053	0.01862	0.66984
775	2.76183	0.00816	0.29476
776	2.75971	0.01578	0.56846
777	2.76064	0.01302	0.46942
778	2.76176	0.02197	0.78910
779	2.75718	0.02106	0.75795
780	2.76073	0.02483	0.89124
781	2.75593	0.02322	0.83555
782	2.76186	0.00814	0.29373
783	2.75650	0.02265	0.81497
784	2.75605	0.01944	0.70035
785	2.75451	0.02373	0.85405
786	2.76191	0.01633	0.58762
787	2.76728	0.01644	0.59055
788	2.76407	0.01690	0.60782
789	2.75678	0.01779	0.64124
790	2.75498	0.02599	0.93468
791	2.75555	0.01444	0.52143
792	2.76274	0.00268	0.09684
793	2.76138	-0.00419	0.15205
794	2.76192	0.01357	0.48882
795	2.76332	0.01125	0.40558
796	2.76010	0.01355	0.48865
797	2.76181	0.01459	0.52553
798	2.75847	0.01702	0.61313
799	2.76272	0.01917	0.68920
800	2.76390	0.01525	0.54858
801	2.75778	0.01313	0.47396
802	2.76342	0.00658	0.23748
803	2.75991	0.02473	0.88811
804	2.76293	0.01164	0.41953
805	2.75803	0.02935	1.05301
806	2.75207	0.02708	0.97425
807	2.75562	0.02627	0.94431
808	2.75823	0.01177	0.42474
809	2.75699	0.02673	0.96036
810	2.75831	0.02176	0.78261
811	2.76181	0.01917	0.68940
812	2.76161	-0.00168	0.06076
813	2.76008	0.01175	0.42383
814	2.76039	0.00504	0.18209
