#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
52176	2.85240	-0.04396	1.56545
52177	2.85240	-0.04579	1.63168
52178	2.85240	-0.03939	1.40025
52179	2.85240	-0.03939	1.40025
52180	2.85240	-0.05861	2.09775
52181	2.85240	-0.05037	1.79765
52182	2.85240	-0.05678	2.03090
52183	2.85240	-0.04488	1.59856
52184	2.85240	-0.05586	1.99752
52185	2.85240	-0.05403	1.93081
52186	2.85240	-0.05037	1.79765
52187	2.85240	-0.03481	1.23558
52188	2.85240	-0.05769	2.06431
52189	2.85240	-0.05495	1.96415
52190	2.85240	-0.06135	2.19817
52191	2.85240	-0.05495	1.96415
52192	2.85240	-0.05037	1.79765
52193	2.85240	-0.04579	1.63168
52194	2.85240	-0.05495	1.96415
52195	2.85240	-0.06044	2.16468
52196	2.85240	-0.05495	1.96415
52197	2.85240	-0.05861	2.09775
52198	2.85240	-0.04946	1.76441
52199	2.85240	-0.05037	1.79765
52200	2.85240	-0.04671	1.66483
52201	2.85240	-0.04579	1.63168
52202	2.85240	-0.04579	1.63168
52203	2.85240	-0.04213	1.49930
52204	2.85240	-0.05495	1.96415
52205	2.85240	-0.03847	1.36727
52206	2.85240	-0.02566	0.90784
52207	2.85240	-0.02841	1.00594
52208	2.85240	-0.02749	0.97322
52209	2.85240	-0.03390	1.20271
52210	2.85240	-0.04671	1.66483
52211	2.85240	-0.04763	1.69800
52212	2.85240	-0.03390	1.20271
52213	2.85240	-0.04213	1.49930
52214	2.85240	-0.03939	1.40025
52215	2.85240	-0.04671	1.66483
52216	2.85240	-0.05861	2.09775
52217	2.85240	-0.08789	3.17925
52218	2.85240	-0.04854	1.73120
52219	2.85240	-0.04854	1.73120
52220	2.85240	-0.06044	2.16468
52221	2.85240	-0.07050	2.53436
52222	2.85240	-0.04763	1.69800
52223	2.85240	-0.04305	1.53237
52224	2.85240	-0.05129	1.83090
52225	2.85240	-0.04854	1.73120
52226	2.85240	-0.06044	2.16468
52227	2.85240	-0.06410	2.29880
52228	2.85240	-0.06684	2.39962
52229	2.85240	-0.06501	2.33238
52230	2.85240	-0.05769	2.06431
52231	2.85240	-0.06044	2.16468
52232	2.85240	-0.04579	1.63168
52233	2.85240	-0.04030	1.43324
52234	2.85240	-0.05678	2.03090
52235	2.85240	-0.04854	1.73120
52236	2.85240	-0.05495	1.96415
52237	2.85240	-0.06135	2.19817
52238	2.85240	-0.05952	2.13120
52239	2.85240	-0.06227	2.23169
52240	2.85240	-0.05678	2.03090
52241	2.85240	-0.04946	1.76441
52242	2.85240	-0.05403	1.93081
52243	2.85240	-0.03115	1.10423
52244	2.85240	-0.05220	1.86418
52245	2.85240	-0.05495	1.96415
52246	2.85240	-0.05037	1.79765
52247	2.85240	-0.05403	1.93081
52248	2.85240	-0.05312	1.89748
52249	2.85240	-0.06684	2.39962
52250	2.85240	-0.04946	1.76441
52251	2.85240	-0.06135	2.19817
52252	2.85240	-0.05678	2.03090
52253	2.85240	-0.03115	1.10423
52254	2.85240	-0.04763	1.69800
52255	2.85240	-0.05129	1.83090
52256	2.85240	-0.04579	1.63168
52257	2.85240	-0.05769	2.06431
52258	2.85240	-0.05403	1.93081
52259	2.85240	-0.04671	1.66483
52260	2.85240	-0.06959	2.50064
52261	2.85240	-0.05495	1.96415
52262	2.85240	-0.05861	2.09775
52263	2.85240	-0.03847	1.36727
52264	2.85240	-0.03207	1.13703
52265	2.85240	-0.05495	1.96415
52266	2.85240	-0.05678	2.03090
52267	2.85240	-0.04946	1.76441
52268	2.85240	-0.06227	2.23169
52269	2.85240	-0.07050	2.53436
52270	2.85240	-0.05312	1.89748
52271	2.85240	-0.05769	2.06431
52272	2.85240	-0.04579	1.63168
52273	2.85240	-0.04396	1.56545
52274	2.85240	-0.04305	1.53237
52275	2.85240	-0.04763	1.69800
52276	2.85240	-0.05952	2.13120
52277	2.85240	-0.04763	1.69800
52278	2.85240	-0.05129	1.83090
52279	2.85240	-0.05678	2.03090
52280	2.85240	-0.06318	2.26523
52281	2.85240	-0.03939	1.40025
52282	2.85240	-0.05220	1.86418
52283	2.85240	-0.03207	1.13703
52284	2.85240	-0.03481	1.23558
52285	2.85240	-0.03847	1.36727
52286	2.85240	-0.05037	1.79765
52287	2.85240	-0.04763	1.69800
52288	2.85240	-0.05403	1.93081
52289	2.85240	-0.05403	1.93081
52290	2.85240	-0.05312	1.89748
52291	2.85240	-0.05220	1.86418
52292	2.85240	-0.05586	1.99752
52293	2.85240	-0.03756	1.33431
52294	2.85240	-0.04579	1.63168
52295	2.85240	-0.04854	1.73120
52296	2.85240	-0.04854	1.73120
52297	2.85240	-0.06318	2.26523
52298	2.85240	-0.06410	2.29880
52299	2.85240	-0.06044	2.16468
52300	2.85240	-0.05220	1.86418
52301	2.85240	-0.05769	2.06431
52302	2.85240	-0.06044	2.16468
52303	2.85240	-0.03664	1.30138
52304	2.85240	-0.04579	1.63168
52305	2.85240	-0.05129	1.83090
52306	2.85240	-0.04946	1.76441
52307	2.85240	-0.03756	1.33431
52308	2.85240	-0.05952	2.13120
52309	2.85240	-0.06044	2.16468
52310	2.85240	-0.05952	2.13120
52311	2.85240	-0.04854	1.73120
52312	2.85240	-0.05129	1.83090
52313	2.85240	-0.04030	1.43324
52314	2.85240	-0.04488	1.59856
52315	2.85240	-0.04763	1.69800
52316	2.85240	-0.05129	1.83090
52317	2.85240	-0.06318	2.26523
52318	2.85240	-0.05495	1.96415
52319	2.85240	-0.05495	1.96415
52320	2.85240	-0.05495	1.96415
52321	2.85240	-0.04579	1.63168
52322	2.85240	-0.05312	1.89748
52323	2.85240	-0.02932	1.03868
52324	2.85240	-0.04671	1.66483
52325	2.85240	-0.04305	1.53237
52326	2.85240	-0.04213	1.49930
52327	2.85240	-0.05220	1.86418
52328	2.85240	-0.05220	1.86418
52329	2.85240	-0.05586	1.99752
52330	2.85240	-0.06227	2.23169
52331	2.85240	-0.05037	1.79765
52332	2.85240	-0.05678	2.03090
52333	2.85240	-0.05312	1.89748
52334	2.85240	-0.03664	1.30138
52335	2.85240	-0.06318	2.26523
52336	2.85240	-0.04030	1.43324
52337	2.85240	-0.05952	2.13120
52338	2.85240	-0.05952	2.13120
52339	2.85240	-0.05129	1.83090
52340	2.85240	-0.05495	1.96415
52341	2.85240	-0.06044	2.16468
52342	2.85240	-0.05586	1.99752
52343	2.85240	-0.05220	1.86418
52344	2.85240	-0.03664	1.30138
52345	2.85240	-0.03847	1.36727
52346	2.85240	-0.05129	1.83090
52347	2.85240	-0.03847	1.36727
52348	2.85240	-0.04396	1.56545
52349	2.85240	-0.05586	1.99752
52350	2.85240	-0.04671	1.66483
52351	2.85240	-0.06684	2.39962
52352	2.85240	-0.03939	1.40025
52353	2.85240	-0.05861	2.09775
52354	2.85240	-0.04030	1.43324
52355	2.85240	-0.04763	1.69800
52356	2.85240	-0.03847	1.36727
52357	2.85240	-0.05952	2.13120
52358	2.85240	-0.06227	2.23169
52359	2.85240	-0.05403	1.93081
52360	2.85240	-0.05678	2.03090
52361	2.85240	-0.05952	2.13120
52362	2.85240	-0.05037	1.79765
52363	2.85240	-0.05220	1.86418
52364	2.85240	-0.04488	1.59856
52365	2.85240	-0.03664	1.30138
52366	2.85240	-0.04122	1.46626
52367	2.85240	-0.05495	1.96415
52368	2.85240	-0.05952	2.13120
52369	2.85240	-0.05678	2.03090
52370	2.85240	-0.05220	1.86418
52371	2.85240	-0.05952	2.13120
52372	2.85240	-0.06135	2.19817
52373	2.85240	-0.06501	2.33238
52374	2.85240	-0.02658	0.94052
52375	2.85240	-0.04671	1.66483
52376	2.85240	-0.04854	1.73120
52377	2.85240	-0.03664	1.30138
52378	2.85240	-0.06593	2.36599
52379	2.85240	-0.05952	2.13120
52380	2.85240	-0.05586	1.99752
52381	2.85240	-0.05769	2.06431
52382	2.85240	-0.03847	1.36727
52383	2.85240	-0.05495	1.96415
52384	2.85240	-0.04030	1.43324
