#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
5387	3.00625	-0.00106	0.03535
5388	3.01441	-0.01472	0.49068
5389	3.01903	-0.02391	0.79829
5390	3.01499	-0.01621	0.54063
5391	3.01399	-0.00789	0.26235
5392	3.02206	-0.01505	0.50035
5393	3.01566	-0.02329	0.77824
5394	3.01601	-0.01632	0.54391
5395	3.02170	-0.01468	0.48830
5396	3.00829	-0.01226	0.40919
5397	2.99952	0.00017	0.00575
5398	2.98920	0.01415	0.47116
5399	2.98745	0.00493	0.16463
5400	2.99751	0.00035	0.01173
5401	3.00389	-0.01335	0.44628
5402	2.98912	0.01698	0.56496
5403	3.00592	-0.00257	0.08562
5404	3.00189	-0.00036	0.01214
5405	3.00737	-0.00859	0.28637
5406	3.01163	-0.02201	0.73605
5407	2.98843	0.01035	0.34515
5408	2.99786	-0.00915	0.30609
5409	2.99315	-0.00353	0.11795
5410	3.00726	-0.01581	0.52842
5411	3.01432	-0.01645	0.54882
5412	3.00055	0.00189	0.06296
5413	3.00097	-0.00494	0.16481
5414	2.99549	-0.00404	0.13491
5415	3.00928	-0.02423	0.81178
5416	2.99853	0.00208	0.06927
5417	2.99987	-0.00384	0.12806
5418	3.00289	-0.00411	0.13705
5419	3.00155	-0.01193	0.39892
5420	2.99391	0.00303	0.10121
5421	2.99751	0.00493	0.16411
5422	3.00960	-0.00625	0.20812
5423	3.00829	-0.01867	0.62434
5424	3.00995	-0.00477	0.15869
5425	3.00759	-0.01064	0.35496
5426	3.00357	-0.00388	0.12929
5427	3.01331	-0.01453	0.48448
5428	3.00659	-0.01422	0.47530
5429	2.99493	-0.00348	0.11620
5430	3.00422	-0.00453	0.15086
5431	2.99315	0.01752	0.58198
5432	3.00459	-0.02411	0.80893
5433	3.00154	-0.00917	0.30635
5434	3.00358	-0.01669	0.55893
5435	3.00121	-0.00701	0.23415
5436	3.01228	-0.02357	0.78869
5437	3.01005	-0.01585	0.52925
5438	2.99886	0.00358	0.11919
5439	3.01635	-0.01208	0.40207
5440	2.98608	0.01178	0.39308
5441	2.99786	-0.00366	0.12215
5442	3.02005	-0.02035	0.67849
5443	3.01027	-0.01607	0.53661
5444	2.99785	-0.01189	0.39816
5445	3.00838	-0.01875	0.62726
5446	3.00759	-0.01522	0.50856
5447	3.00525	-0.00739	0.24659
5448	3.00356	-0.00936	0.31245
5449	3.00357	-0.02035	0.68202
5450	2.98643	0.00137	0.04582
5451	2.99046	0.01106	0.36844
5452	3.01735	-0.01308	0.43536
5453	3.00468	0.00142	0.04730
5454	3.00523	-0.00096	0.03192
5455	2.99684	-0.00721	0.24132
5456	3.00726	-0.01032	0.34424
5457	2.99315	0.00105	0.03520
5458	2.99113	0.00947	0.31573
5459	3.00726	-0.02679	0.89882
5460	3.01433	-0.02654	0.88820
5461	2.98985	-0.00846	0.28373
5462	3.00290	-0.00687	0.22927
5463	3.00491	-0.00156	0.05186
5464	3.01566	-0.03152	1.05638
5465	2.99248	-0.00743	0.24897
5466	2.99717	-0.00205	0.06843
5467	2.99283	-0.00595	0.19906
5468	2.99660	-0.00881	0.29474
5469	2.99886	-0.00099	0.03311
5470	3.00323	-0.01452	0.48584
5471	2.98777	0.01558	0.51882
5472	2.98843	-0.00064	0.02128
5473	2.99314	0.00380	0.12693
5474	3.00929	-0.01875	0.62699
5475	3.00365	-0.01768	0.59221
5476	3.01636	-0.02307	0.77073
5477	3.00859	-0.01805	0.60367
5478	2.99649	-0.00870	0.29106
5479	3.01198	-0.02235	0.74756
5480	2.99954	-0.00808	0.27017
5481	3.03179	-0.03485	1.16275
5482	3.00794	-0.02747	0.92160
5483	3.00558	-0.00954	0.31854
5484	3.03751	-0.04696	1.57043
5485	3.00803	-0.01474	0.49240
5486	3.00692	-0.03285	1.10457
5487	3.00828	-0.01225	0.40889
5488	3.00861	-0.00892	0.29722
5489	3.00155	-0.01284	0.42951
5490	3.00457	-0.01128	0.37684
5491	3.00659	-0.02795	0.93833
5492	3.01297	-0.01602	0.53467
5493	3.00670	-0.02714	0.91071
5494	3.00894	-0.01382	0.46147
5495	2.98642	0.00869	0.29029
5496	2.98609	-0.00195	0.06541
5497	3.00525	-0.01288	0.43038
5498	3.01130	-0.02259	0.75569
5499	2.99920	-0.00866	0.28965
5500	2.99651	0.00135	0.04509
5501	3.00534	-0.00747	0.24934
5502	3.00287	-0.00684	0.22820
5503	3.01230	-0.02725	0.91275
5504	2.99853	-0.01622	0.54401
5505	3.01030	-0.03715	1.24942
5506	3.00793	-0.00275	0.09152
5507	3.00592	-0.01903	0.63727
5508	3.00087	-0.01399	0.46847
5509	3.00164	-0.01841	0.61727
5510	2.99550	0.00053	0.01772
5511	3.01332	-0.02369	0.79237
5512	3.00288	-0.01509	0.50495
5513	3.00996	-0.03131	1.05122
5514	3.01330	-0.03008	1.00834
5515	3.00256	-0.01568	0.52484
5516	3.00827	-0.02688	0.90155
5517	3.01005	-0.01860	0.62166
5518	3.00592	-0.02086	0.69897
5519	3.00928	-0.03064	1.02858
5520	2.99179	-0.00307	0.10286
5521	3.01432	-0.02103	0.70268
5522	3.00828	-0.01408	0.47026
5523	3.00725	-0.01671	0.55873
5524	2.99987	-0.00750	0.25054
5525	3.01635	-0.01849	0.61677
5526	3.00264	-0.02216	0.74366
5527	2.99113	-0.00608	0.20379
5528	2.99347	-0.01025	0.34370
5529	2.99315	-0.01268	0.42535
5530	3.00054	-0.01000	0.33429
5531	2.99382	-0.00877	0.29370
5532	3.00456	-0.01860	0.62279
5533	3.00400	-0.03725	1.25557
5534	3.01365	-0.02127	0.71094
5535	2.99584	-0.01811	0.60822
5536	3.02004	-0.03041	1.01718
5537	3.00927	-0.03154	1.05917
5538	2.99885	-0.00465	0.15525
5539	3.00828	-0.01317	0.43957
5540	2.98877	0.01001	0.33368
5541	2.98652	0.00402	0.13451
5542	3.01197	-0.03790	1.27441
5543	3.00556	-0.01410	0.47137
5544	3.02005	-0.03133	1.04842
5545	3.01130	-0.02534	0.84848
5546	2.99584	-0.01171	0.39225
5547	3.00525	-0.01836	0.61484
5548	3.00592	-0.01080	0.36068
5549	3.01332	-0.02277	0.76153
5550	2.99860	-0.01813	0.60821
5551	2.98809	-0.00304	0.10190
5552	3.01298	-0.03892	1.30850
5553	3.00221	-0.01350	0.45176
5554	3.00861	-0.01350	0.45059
5555	3.00457	-0.01586	0.53051
5556	3.00861	-0.03362	1.13022
5557	3.00020	-0.01423	0.47667
5558	2.98955	0.00282	0.09426
5559	2.98810	-0.00397	0.13290
5560	2.98508	-0.01009	0.33929
5561	2.99079	-0.00757	0.25373
5562	2.98845	-0.00431	0.14443
5563	3.01298	-0.02427	0.81203
5564	3.01064	-0.02559	0.85727
5565	2.99557	-0.01052	0.35256
5566	2.99685	-0.00814	0.27232
5567	3.00658	-0.02428	0.81398
5568	3.00792	-0.01280	0.42747
5569	2.99785	-0.01189	0.39816
5570	2.99888	-0.02664	0.89626
5571	3.01229	-0.02999	1.00549
5572	3.00535	-0.00016	0.00543
5573	3.00088	-0.02132	0.71548
5574	2.99180	-0.00675	0.22623
5575	2.99280	-0.01507	0.50623
5576	3.01533	-0.02936	0.98338
5577	2.98608	-0.00012	0.00392
5578	2.98441	-0.00485	0.16273
5579	2.97912	0.00318	0.10669
5580	2.98440	0.00888	0.29676
5581	3.01501	-0.02721	0.91077
5582	3.02305	-0.04166	1.39749
5583	3.00794	-0.01466	0.48964
5584	2.99953	-0.00899	0.30054
5585	2.99919	-0.01139	0.38134
5586	3.00726	-0.01855	0.62077
5587	3.00937	-0.03530	1.18695
5588	3.01064	-0.02559	0.85712
5589	3.01197	-0.02784	0.93278
5590	3.01331	-0.03101	1.03964
5591	3.01666	-0.02612	0.87351
5592	3.01263	-0.03581	1.20305
5593	3.00928	-0.01416	0.47280
5594	3.02475	-0.04428	1.48557
5595	3.01635	-0.04594	1.54671
5596	3.02069	-0.03290	1.10102
5597	3.01274	-0.01945	0.64980
5598	3.02272	-0.04316	1.44853
5599	2.99852	-0.01530	0.51286
5600	2.99952	-0.01630	0.54653
5601	2.99484	-0.01528	0.51285
5602	3.00189	-0.02507	0.84227
5603	3.01196	-0.02234	0.74710
5604	2.99180	-0.00401	0.13413
5605	3.00097	-0.02415	0.81129
5606	3.00659	-0.01971	0.65984
5607	3.02373	-0.04417	1.48241
5608	3.01837	-0.04338	1.45822
5609	3.00994	-0.03312	1.11274
5610	3.00052	-0.01364	0.45679
5611	3.00896	-0.00377	0.12557
5612	3.00625	-0.02120	0.71019
5613	3.00896	-0.01750	0.58517
5614	3.00465	-0.02692	0.90403
5615	3.00726	-0.03685	1.24044
5616	2.99417	-0.01370	0.45952
5617	3.00826	-0.03786	1.27442
5618	3.01466	-0.04059	1.36480
5619	2.99248	-0.01567	0.52634
5620	2.98979	-0.00290	0.09723
5621	3.00927	-0.03520	1.18371
5622	3.00298	-0.02525	0.84795
5623	3.01030	-0.02342	0.78410
5624	3.00759	-0.02712	0.90990
5625	3.01299	-0.03709	1.24635
5626	3.01028	-0.03438	1.15539
5627	2.99785	-0.01188	0.39786
5628	2.98912	-0.01413	0.47500
5629	3.01028	-0.02523	0.84528
5630	3.01667	-0.03071	1.02840
5631	3.01409	-0.03819	1.28319
5632	3.00861	-0.04003	1.34861
5633	2.99952	-0.01721	0.57723
5634	3.00089	-0.02956	0.99496
5635	3.01533	-0.03303	1.10748
5636	3.00052	-0.01547	0.51823
5637	3.00861	-0.03637	1.22379
5638	3.01062	-0.02740	0.91853
5639	3.00534	-0.03219	1.08261
5640	2.99350	-0.01669	0.56055
5641	3.01061	-0.02922	0.98002
5642	3.01265	-0.03400	1.14148
5643	2.99417	-0.01370	0.45952
5644	3.01027	-0.02431	0.81407
5645	3.00156	-0.02932	0.98640
5646	3.01397	-0.03167	1.06179
5647	2.98652	0.00036	0.01197
5648	3.01501	-0.04002	1.34534
5649	3.00154	-0.02564	0.86156
5650	2.99215	-0.01808	0.60803
5651	3.00825	-0.02777	0.93176
5652	3.00525	-0.02752	0.92421
5653	3.00391	-0.02160	0.72429
5654	3.01768	-0.03812	1.27932
5655	3.00836	-0.03978	1.34011
5656	3.00391	-0.00879	0.29359
5657	3.00221	-0.02265	0.76029
5658	3.00861	-0.03637	1.22363
5659	3.01534	-0.03486	1.16972
5660	3.00794	-0.02930	0.98361
5661	3.00961	-0.03463	1.16399
5662	3.00624	-0.02119	0.70973
5663	3.00391	-0.01245	0.41616
5664	3.00637	-0.03047	1.02374
5665	2.99584	-0.01720	0.57731
5666	2.99212	-0.01165	0.39087
5667	3.00525	-0.02753	0.92436
5668	2.99751	-0.01612	0.54071
5669	3.00993	-0.02580	0.86452
5670	2.99955	-0.02548	0.85669
5671	2.98249	-0.00293	0.09837
5672	3.00928	-0.02606	0.87363
5673	3.02104	-0.04331	1.45435
5674	3.00826	-0.01680	0.56155
5675	3.00156	-0.02566	0.86218
5676	2.99651	-0.01237	0.41454
5677	2.98911	-0.00498	0.16672
5678	3.00625	-0.04225	1.42535
5679	3.00632	-0.02401	0.80521
5680	2.99620	-0.02304	0.77509
5681	2.99483	-0.02168	0.72911
5682	3.00020	-0.02338	0.78556
5683	3.01768	-0.05184	1.74807
5684	3.01097	-0.03141	1.05422
5685	3.00861	-0.03637	1.22379
5686	3.01431	-0.03749	1.25945
5687	3.00324	-0.02368	0.79477
5688	3.00534	-0.02395	0.80337
5689	3.00356	-0.01668	0.55832
5690	3.00357	-0.02218	0.74398
5691	3.00759	-0.04542	1.53324
5692	3.01532	-0.04491	1.51196
5693	3.00592	-0.03643	1.22684
5694	3.00759	-0.03444	1.15838
5695	3.01130	-0.03906	1.31424
5696	3.01103	-0.03605	1.21164
5697	2.98948	-0.00992	0.33302
5698	2.99785	-0.00273	0.09110
5699	2.99952	-0.02180	0.73193
5700	2.99685	-0.03193	1.07700
5701	3.00726	-0.02404	0.80596
5702	3.00288	-0.03705	1.24922
5703	2.99885	-0.03118	1.05074
5704	2.98181	-0.01048	0.35282
5705	3.00761	-0.02622	0.87939
5706	3.00490	-0.03266	1.09892
5707	3.00896	-0.04130	1.39161
5708	3.01533	-0.04401	1.48100
5709	3.00323	-0.02275	0.76336
5710	3.02271	-0.04315	1.44823
5711	3.01802	-0.04669	1.57148
5712	3.00359	-0.02403	0.80663
5713	3.00767	-0.02262	0.75783
5714	3.01600	-0.02638	0.88229
5715	2.99617	-0.01935	0.65009
5716	3.01499	-0.02719	0.91016
5717	3.00120	-0.02622	0.88133
5718	2.99449	-0.01950	0.65557
5719	2.99248	-0.01750	0.58818
5720	2.99426	-0.00555	0.18575
5721	3.00221	-0.02997	1.00847
5722	3.00491	-0.02992	1.00578
5723	3.00256	-0.03123	1.05116
5724	2.99953	-0.01631	0.54669
5725	3.01399	-0.05090	1.71787
5726	3.01601	-0.03462	1.16113
5727	3.00389	-0.02524	0.84746
5728	3.00324	-0.03374	1.13631
5729	3.00366	-0.01952	0.65421
5730	3.01028	-0.03255	1.09322
5731	3.00928	-0.02423	0.81178
5732	3.00559	-0.01780	0.59569
5733	3.00927	-0.02696	0.90412
5734	2.98575	-0.00985	0.33094
5735	2.99550	-0.00953	0.31919
5736	2.98988	-0.01489	0.50059
5737	2.99449	-0.00487	0.16276
5738	2.97904	-0.01412	0.47618
5739	3.01297	-0.04165	1.40164
5740	3.00826	-0.03145	1.05649
5741	3.01399	-0.02528	0.84580
5742	3.00759	-0.02620	0.87893
5743	3.01130	-0.01984	0.66338
5744	3.01068	-0.03753	1.26222
5745	3.00829	-0.03330	1.11943
5746	3.00121	-0.02440	0.81961
5747	2.99619	-0.02944	0.99238
5748	3.00254	-0.02847	0.95742
5749	2.99180	-0.00949	0.31834
5750	3.00829	-0.04612	1.55694
5751	3.00390	-0.02708	0.90977
5752	2.98886	-0.01296	0.43547
5753	2.99282	-0.00686	0.22962
5754	2.99247	-0.01840	0.61867
5755	3.01198	-0.03516	1.18116
5756	3.00792	-0.03568	1.20033
5757	3.00391	-0.03624	1.22125
5758	3.01028	-0.02981	1.00010
5759	2.98608	-0.01933	0.65156
5760	2.99694	-0.02287	0.76907
5761	2.99517	-0.00554	0.18531
5762	3.00424	-0.03474	1.16999
5763	2.99887	-0.02480	0.83386
5764	3.00993	-0.02762	0.92627
5765	3.01332	-0.04016	1.35079
5766	3.00760	-0.04177	1.40839
5767	3.01197	-0.03058	1.02557
5768	3.00366	-0.02227	0.74690
5769	3.00255	-0.02848	0.95757
5770	3.00558	-0.02693	0.90414
5771	3.00828	-0.04245	1.43128
5772	3.01466	-0.04242	1.42722
5773	3.00019	-0.01880	0.63072
5774	2.99280	-0.02880	0.97169
5775	3.00456	-0.03049	1.02529
5776	3.00770	-0.03547	1.19323
5777	3.01332	-0.03833	1.28844
5778	3.00222	-0.03730	1.25804
5779	3.01230	-0.03549	1.19211
5780	2.99584	-0.01079	0.36132
5781	2.99617	-0.02759	0.92934
5782	2.98205	-0.01804	0.60874
5783	2.99420	-0.02654	0.89430
5784	2.99724	-0.02409	0.81012
5785	2.99213	-0.01989	0.66921
5786	2.99484	-0.00979	0.32797
5787	2.99985	-0.02670	0.89791
5788	2.98676	-0.01086	0.36486
5789	2.99013	-0.01698	0.57110
5790	2.99996	-0.02864	0.96377
5791	3.00524	-0.03940	1.32857
5792	2.99214	-0.02448	0.82489
5793	3.00120	-0.02347	0.78832
5794	3.00458	-0.01678	0.56161
5795	3.01735	-0.04328	1.45520
5796	3.01599	-0.05290	1.78522
5797	3.00291	-0.02426	0.81450
5798	3.01096	-0.03689	1.24047
5799	3.00836	-0.03246	1.09065
5800	2.99819	-0.02321	0.78002
5801	3.00860	-0.04460	1.50475
5802	3.00323	-0.02825	0.94949
5803	3.00491	-0.03084	1.03686
5804	3.00761	-0.03811	1.28354
5805	2.99313	-0.00899	0.30139
5806	3.00087	-0.02955	0.99450
5807	2.99458	-0.02601	0.87602
5808	3.00019	-0.02063	0.69238
5809	3.00292	-0.03708	1.25030
5810	3.01331	-0.03833	1.28829
5811	2.99279	-0.00408	0.13648
5812	3.00627	-0.02671	0.89640
5813	3.00289	-0.03431	1.15589
5814	2.99022	-0.02164	0.72905
5815	3.02374	-0.05882	1.98388
5816	2.99751	-0.02619	0.88132
5817	3.00088	-0.03413	1.15041
5818	2.99885	-0.02387	0.80222
5819	3.00055	-0.02007	0.67347
5820	2.99484	-0.02077	0.69842
5821	3.00222	-0.03364	1.13318
5822	2.99930	-0.03896	1.31598
5823	2.99112	-0.01796	0.60412
5824	3.00625	-0.03127	1.05111
5825	3.00525	-0.03209	1.07937
5826	3.00257	-0.01569	0.52514
5827	2.99584	-0.02269	0.76305
5828	3.00525	-0.02477	0.83109
5829	3.00690	-0.02643	0.88666
5830	2.99391	-0.02442	0.82238
5831	3.00829	-0.02964	0.99516
5832	3.02171	-0.04673	1.57064
5833	3.01432	-0.03567	1.19754
5834	3.01971	-0.04564	1.53448
5835	2.99111	-0.01155	0.38768
5836	3.01297	-0.03249	1.09014
5837	3.00659	-0.03619	1.21820
5838	2.99422	-0.02473	0.83273
5839	2.99855	-0.03180	1.07201
5840	2.99955	-0.02914	0.98098
5841	3.00556	-0.03424	1.15229
5842	3.00189	-0.02873	0.96642
5843	2.99686	-0.02737	0.92156
5844	3.00423	-0.03748	1.26330
5845	3.00323	-0.04563	1.54296
5846	3.00401	-0.03726	1.25588
5847	3.01195	-0.04520	1.52370
5848	2.99987	-0.02489	0.83661
5849	2.98912	-0.00773	0.25911
5850	3.01129	-0.03722	1.25158
5851	2.99482	-0.02075	0.69780
5852	3.00087	-0.01490	0.49910
5853	3.01600	-0.05291	1.78568
5854	3.00736	-0.03695	1.24384
5855	2.98778	-0.01371	0.46087
5856	2.99112	-0.02621	0.88390
5857	2.98072	-0.01855	0.62614
5858	2.98777	-0.00638	0.21403
5859	3.01430	-0.04938	1.66560
5860	3.01297	-0.03616	1.21461
5861	2.99224	-0.01909	0.64208
5862	3.00928	-0.03247	1.09070
5863	2.99584	-0.02177	0.73190
5864	3.01230	-0.04189	1.41033
5865	3.00623	-0.02392	0.80213
5866	2.99046	-0.01182	0.39680
5867	2.99618	-0.03858	1.30455
5868	3.01936	-0.05627	1.89917
5869	2.99862	-0.02638	0.88761
5870	3.01331	-0.04107	1.38184
5871	3.01934	-0.03429	1.14866
5872	3.00592	-0.03186	1.07110
5873	3.01501	-0.03453	1.15864
5874	3.00793	-0.03020	1.01434
5875	3.00019	-0.02613	0.87844
5876	3.00827	-0.01864	0.62357
5877	3.02204	-0.03607	1.20800
5878	3.00769	-0.04460	1.50513
5879	3.00929	-0.02973	0.99786
5880	3.01601	-0.04285	1.44137
5881	2.99987	-0.03312	1.11639
5882	2.99484	-0.02718	0.91578
5883	3.00220	-0.01898	0.63619
5884	3.01366	-0.03136	1.05149
5885	2.99684	-0.02002	0.67259
5886	3.00291	-0.03158	1.06289
5887	3.00702	-0.03295	1.10781
5888	2.99213	-0.02996	1.01131
5889	3.01567	-0.03245	1.08769
5890	3.00724	-0.04049	1.36489
5891	3.01501	-0.04826	1.62685
5892	3.01163	-0.03756	1.26299
5893	3.00358	-0.02859	0.96106
5894	2.98912	-0.01505	0.50591
5895	3.00902	-0.03495	1.17522
5896	3.00659	-0.03801	1.28045
5897	3.00155	-0.04121	1.39192
5898	3.00861	-0.04003	1.34861
5899	3.00895	-0.03671	1.23521
5900	2.98272	-0.01323	0.44542
5901	3.01465	-0.04699	1.58330
5902	2.99315	-0.02000	0.67263
5903	2.99491	-0.03000	1.01170
5904	3.01635	-0.04136	1.39037
5905	2.99952	-0.04376	1.48043
5906	2.99684	-0.02643	0.88985
5907	2.99415	-0.02923	0.98602
5908	2.99349	-0.01942	0.65307
5909	2.98540	-0.01866	0.62883
5910	3.00837	-0.04162	1.40278
5911	3.00291	-0.02335	0.78353
5912	3.00995	-0.05052	1.70711
5913	2.99987	-0.02946	0.99179
5914	3.01028	-0.04262	1.43613
5915	3.01197	-0.03516	1.18101
5916	2.99482	-0.03356	1.13347
5917	2.99686	-0.02920	0.98380
5918	3.00803	-0.03853	1.29760
5919	2.98845	-0.00339	0.11373
5920	3.00759	-0.03444	1.15838
5921	2.99955	-0.03829	1.29304
5922	3.01330	-0.04106	1.38153
5923	3.00055	-0.02556	0.85928
5924	3.01196	-0.04247	1.43015
5925	3.00727	-0.05059	1.71109
5926	2.99727	-0.02229	0.74918
5927	2.98610	-0.01203	0.40441
5928	3.00926	-0.03886	1.30809
5929	2.98811	-0.02685	0.90682
5930	2.98943	-0.01536	0.51640
5931	2.98677	-0.01270	0.42709
5932	2.98541	-0.02049	0.69110
5933	3.00333	-0.03383	1.13940
5934	3.00256	-0.03764	1.26949
5935	2.99719	-0.03136	1.05726
5936	2.99818	-0.04058	1.37218
5937	2.99617	-0.03583	1.21029
5938	2.99955	-0.01999	0.67083
5939	3.00255	-0.03763	1.26918
5940	2.99426	-0.03483	1.17695
5941	3.01297	-0.05080	1.71491
5942	3.00357	-0.03682	1.24103
5943	3.01130	-0.05187	1.75284
5944	3.00054	-0.03288	1.10778
5945	3.01061	-0.04020	1.35350
5946	3.00391	-0.02984	1.00323
5947	3.00492	-0.03726	1.25557
5948	3.00860	-0.02813	0.94376
5949	3.00231	-0.03831	1.29239
5950	3.00558	-0.03608	1.21510
5951	3.00525	-0.03392	1.14164
5952	3.00122	-0.03355	1.13066
5953	3.00324	-0.04106	1.38626
5954	2.99819	-0.01680	0.56348
5955	3.00592	-0.03369	1.13334
5956	3.00725	-0.03867	1.30255
5957	2.99593	-0.02369	0.79717
5958	3.00425	-0.03475	1.17030
5959	3.01163	-0.04305	1.45014
5960	3.01499	-0.05282	1.78321
5961	3.00254	-0.02938	0.98834
5962	2.99484	-0.03358	1.13409
5963	2.99818	-0.02503	0.84175
5964	2.98686	-0.01096	0.36841
5965	2.98944	-0.01537	0.51686
5966	3.00321	-0.02457	0.82482
5967	2.98911	-0.01321	0.44394
5968	2.99449	-0.02957	0.99747
5969	2.98476	-0.01709	0.57600
5970	2.98373	-0.01058	0.35585
5971	2.98281	-0.00600	0.20147
5972	2.99751	-0.02161	0.72621
5973	2.99952	-0.01721	0.57723
5974	3.01232	-0.04008	1.34835
5975	2.99783	-0.02102	0.70603
5976	2.99485	-0.03268	1.10315
5977	2.99347	-0.03313	1.11917
5978	3.00098	-0.02050	0.68794
5979	3.00389	-0.03165	1.06481
5980	2.99382	-0.02341	0.78807
5981	2.99382	-0.02981	1.00590
5982	2.99785	-0.03202	1.07969
5983	3.00625	-0.04133	1.39389
5984	3.01599	-0.04833	1.62859
5985	2.98710	-0.02309	0.77915
5986	2.98482	-0.02356	0.79574
5987	3.00021	-0.04262	1.44090
5988	3.00256	-0.02849	0.95788
5989	2.99986	-0.03129	1.05390
5990	2.99112	-0.01980	0.66625
5991	3.00793	-0.03936	1.32573
5992	3.01633	-0.05508	1.85990
5993	2.99190	-0.02150	0.72367
5994	3.00087	-0.02222	0.74611
5995	2.98912	-0.01596	0.53685
5996	2.99651	-0.01970	0.66165
5997	2.98811	-0.01678	0.56481
5998	2.99213	-0.02264	0.76228
5999	3.00896	-0.04770	1.61078
6000	2.99795	-0.02022	0.67894
6001	3.00053	-0.02830	0.95198
6002	3.01733	-0.03685	1.23653
6003	2.99484	-0.02443	0.82251
6004	2.99684	-0.03741	1.26407
6005	3.01030	-0.03623	1.21826
6006	2.99853	-0.03910	1.32127
6007	3.01195	-0.04337	1.46111
6008	3.00694	-0.03836	1.29235
6009	2.98616	-0.01758	0.59229
6010	3.00358	-0.03591	1.21012
6011	2.99684	-0.02734	0.92079
6012	3.00996	-0.04230	1.42531
6013	2.99718	-0.02037	0.68415
6014	2.98979	-0.01663	0.55938
6015	3.00524	-0.04673	1.57947
6016	3.01542	-0.04044	1.35922
6017	3.00458	-0.03326	1.11925
6018	3.01800	-0.03844	1.29010
6019	3.01905	-0.03582	1.20087
6020	3.01028	-0.03072	1.03112
6021	3.01770	-0.03356	1.12464
6022	3.00388	-0.02615	0.87814
6023	3.00459	-0.03784	1.27536
6024	3.00659	-0.03344	1.12474
6025	3.01376	-0.05891	1.99362
6026	3.01564	-0.04523	1.52277
6027	3.00727	-0.03320	1.11630
6028	3.01095	-0.03231	1.08465
6029	2.99685	-0.02919	0.98365
6030	2.98205	-0.00981	0.32995
6031	3.00592	-0.04101	1.38306
6032	3.00357	-0.03865	1.30353
6033	3.00331	-0.03199	1.07648
6034	3.00861	-0.04553	1.53641
6035	3.00256	-0.02574	0.86477
6036	3.00055	-0.02831	0.95244
6037	3.00358	-0.03042	1.02321
6038	3.00355	-0.03497	1.17799
6039	3.00154	-0.04120	1.39176
6040	3.00256	-0.02666	0.89594
6041	3.01039	-0.04639	1.56511
6042	2.99987	-0.01574	0.52738
6043	3.00893	-0.03395	1.14117
6044	2.99818	-0.03052	1.02832
6045	3.00221	-0.03455	1.16421
6046	3.01835	-0.05160	1.73942
6047	3.00626	-0.03494	1.17591
6048	3.00592	-0.02911	0.97789
6049	2.99054	-0.01830	0.61580
6050	3.00490	-0.04455	1.50505
6051	2.99920	-0.02788	0.93814
6052	3.00727	-0.03411	1.14742
6053	2.99617	-0.03491	1.17902
6054	2.99113	-0.01432	0.48103
6055	2.99382	-0.01609	0.54043
6056	3.01096	-0.03872	1.30266
6057	3.01540	-0.05506	1.85993
6058	3.01366	-0.04417	1.48731
6059	3.00390	-0.04081	1.37740
6060	3.00154	-0.02930	0.98594
6061	3.00189	-0.02416	0.81128
6062	3.01936	-0.04529	1.52276
6063	3.00356	-0.03772	1.27196
6064	3.00492	-0.02628	0.88227
6065	3.00827	-0.03512	1.18121
6066	3.00567	-0.03434	1.15584
6067	2.99484	-0.02901	0.97806
6068	3.00354	-0.03039	1.02213
6069	3.00055	-0.03288	1.10809
6070	3.00828	-0.04245	1.43128
6071	3.00692	-0.03194	1.07363
6072	2.99955	-0.02548	0.85669
6073	3.01700	-0.03652	1.22544
6074	3.00265	-0.03407	1.14770
6075	2.99819	-0.02961	0.99749
6076	3.00391	-0.03258	1.09655
6077	3.01600	-0.04284	1.44106
6078	3.00726	-0.03594	1.20942
6079	2.99818	-0.03692	1.24687
6080	2.99079	-0.02862	0.96609
6081	2.99785	-0.03477	1.17334
6082	3.00467	-0.04067	1.37211
6083	2.99347	-0.04319	1.46403
6084	2.99954	-0.02456	0.82551
6085	3.00120	-0.02713	0.91237
6086	3.01129	-0.05278	1.78385
6087	3.01130	-0.05004	1.68995
6088	3.01433	-0.05490	1.85515
6089	3.01264	-0.04498	1.51559
6090	3.01375	-0.05798	1.96158
6091	3.00826	-0.03420	1.14977
6092	3.01230	-0.05653	1.91269
6093	3.00993	-0.03586	1.20592
6094	3.00257	-0.03948	1.33235
6095	3.01164	-0.03483	1.16991
6096	3.00054	-0.02739	0.92121
6097	2.98338	-0.02029	0.68471
6098	2.98417	-0.02657	0.89846
6099	2.99347	-0.02306	0.77649
6100	3.01063	-0.03656	1.22921
6101	3.01197	-0.04065	1.36798
6102	3.02306	-0.05174	1.74116
6103	3.00053	-0.03927	1.32619
6104	3.01434	-0.04667	1.57278
6105	3.00356	-0.02674	0.89837
6106	2.99391	-0.03265	1.10264
6107	3.00054	-0.02922	0.98338
6108	3.00020	-0.02155	0.72363
6109	3.00794	-0.03479	1.17010
6110	3.01499	-0.05556	1.87747
6111	3.01129	-0.05278	1.78385
6112	2.99887	-0.03304	1.11387
6113	3.00928	-0.04436	1.49632
6114	3.01534	-0.04676	1.57516
6115	3.00633	-0.03775	1.27164
6116	2.99550	-0.02784	0.93805
6117	3.00458	-0.04606	1.55699
6118	3.01130	-0.03266	1.09635
6119	2.99248	-0.01841	0.61913
6120	3.01231	-0.03001	1.00611
6121	3.00219	-0.03911	1.31981
6122	3.00558	-0.03700	1.24645
